derivation_chain,status_chain,halstead_difficulty
"['25352', '25355', '25356', '25357', '25358', '25359', '25360', '25361', '25362', '25363', '25364', '25365', '25366', '25367', '25368']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[42.599999999999994, 42.599999999999994, 42.599999999999994, 42.599999999999994, 42.599999999999994, 42.839999999999996, 43.27272727272727, 45.689320388349515, 45.625, 45.01851851851852, 45.5, 45.5, 45.80373831775701, 46.046728971962615, 46.4811320754717]"
"['25369', '25370', '25371', '25372', '25373', '25374', '25375', '25376', '25377', '25378', '25379', '25381']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[51.25423728813559, 51.483050847457626, 51.71186440677966, 51.940677966101696, 52.16949152542373, 52.39830508474576, 51.57692307692308, 51.46153846153846, 51.940677966101696, 52.39830508474576, 52.62711864406779, 52.85593220338983]"
"['25382', '25383', '25384', '25385', '25387']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[59.40322580645161, 59.28629032258065, 60.923387096774185, 61.30081300813008, 61.80327868852459]"
"['25393', '25394']","['PARSEERROR', 'SAT']","[61.80327868852459, 61.80327868852459]"
"['24798', '24799']","['PARSEERROR', 'UNSAT']","[41.86764705882353, 59.55263157894737]"
"['24811', '24812']","['PARSEERROR', 'UNSAT']","[80.40094339622642, 78.29807692307692]"
"['25214', '25215', '25217', '25218', '25220', '25221', '25222', '25224']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[101.69811320754717, 98.39622641509435, 97.73584905660377, 98.39622641509435, 102.38317757009345, 100.13888888888889, 99.49074074074073, 99.81481481481481]"
"['25241', '25242', '25244']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[27.33076923076923, 101.19565217391305, 120.3695652173913]"
"['25289', '25290', '25291', '25292']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[115.64999999999999, 116.6218487394958, 116.3305785123967, 116.3305785123967]"
"['25485', '25486', '25488']","['PARSEERROR', 'PARSEERROR', 'SAT']","[77.32352941176471, 62.7920792079208, 62.7920792079208]"
"['24951', '24952', '24955', '24956', '24958', '24959', '24960', '24961', '24962', '24963', '24964', '24965', '24966', '24967', '24968', '24976']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[30.65217391304348, 40.524193548387096, 39.86440677966102, 38.141666666666666, 37.87313432835821, 36.610169491525426, 36.610169491525426, 38.13559322033898, 38.13559322033898, 39.66101694915254, 39.66101694915254, 38.13559322033898, 38.13559322033898, 38.13559322033898, 39.66101694915254, 38.275862068965516]"
"['24984', '24985', '24986']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[45.18032786885246, 45.18032786885246, 43.983333333333334]"
"['25032', '25035']","['PARSEERROR', 'UNSAT']","[40.30172413793103, 40.51724137931034]"
"['25039', '25045', '25050', '25051']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[43.46268656716418, 43.07462686567164, 43.07462686567164, 43.13636363636364]"
"['25053', '25054', '25055', '25056', '25057', '25058', '25059', '25060', '25061', '25062', '25063', '25064', '25065', '25066', '25067', '25068', '25069', '25070', '25071', '25072', '25073', '25074', '25075', '25076', '25077', '25078', '25079', '25080', '25081', '25082', '25083', '25084', '25085', '25086', '25087', '25088', '25089', '25090', '25091']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[47.52, 46.285714285714285, 45.11392405063291, 45.96835443037975, 46.725, 46.725, 45.96835443037975, 46.725, 46.725, 46.725, 46.725, 46.725, 46.725, 46.725, 46.725, 46.725, 46.725, 46.725, 45.96835443037975, 46.725, 46.725, 46.725, 45.96835443037975, 45.96835443037975, 45.96835443037975, 45.96835443037975, 46.725, 46.725, 46.725, 46.725, 46.725, 46.725, 46.725, 46.725, 46.725, 46.725, 46.725, 46.725, 43.38961038961039]"
"['25092', '25093']","['PARSEERROR', 'UNSAT']","[45.96835443037975, 43.38961038961039]"
"['25095', '25096', '25097', '25098', '25100', '25101', '25102', '25103', '25104', '25105', '25106', '25108', '25109', '25110', '25111', '25112', '25113', '25114']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[34.66981132075472, 35.06603773584906, 39.30952380952381, 38.84705882352941, 32.73170731707317, 32.73170731707317, 33.0, 33.0, 33.26829268292683, 33.26829268292683, 33.26829268292683, 33.40243902439025, 33.40243902439025, 33.13414634146341, 33.13414634146341, 32.72839506172839, 42.05882352941177, 44.67816091954023]"
"['25115', '25116']","['PARSEERROR', 'SAT']","[42.05882352941177, 44.67816091954023]"
"['25118', '25119', '25120', '25121', '25122', '25123', '25124', '25125', '25126', '25127', '25128', '25129', '25130', '25131', '25132', '25133', '25134', '25135', '25136', '25137', '25138', '25139']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[43.5, 43.05154639175258, 43.29896907216495, 41.75, 41.26530612244898, 41.38775510204081, 41.38775510204081, 41.38775510204081, 43.23979591836735, 43.11224489795919, 43.11224489795919, 43.11224489795919, 43.55670103092783, 45.234693877551024, 45.303030303030305, 45.303030303030305, 45.70103092783505, 50.85436893203884, 54.4, 54.65384615384615, 54.50485436893204, 55.03921568627451]"
"['25169', '25170', '25171']","['PARSEERROR', 'PARSEERROR', 'SAT']","[59.48717948717949, 59.48717948717949, 59.23076923076923]"
"['25232', '25235']","['PARSEERROR', 'SAT']","[60.88983050847458, 61.02564102564102]"
"['25237', '25238', '25239', '25240', '25243', '25251']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[63.53719008264462, 63.80833333333333, 63.80833333333333, 63.46153846153846, 63.717948717948715, 64.48717948717949]"
"['25264', '25265', '25266', '25267', '25268', '25269']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[66.28205128205128, 65.97457627118645, 66.22881355932203, 66.48305084745763, 66.48305084745763, 66.73728813559322]"
"['25270', '25271', '25272', '25273', '25274']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[70.55084745762713, 70.80508474576271, 71.05932203389831, 71.3135593220339, 71.5677966101695]"
"['25528', '25529', '25530', '25534', '25535', '25536', '25537', '25540', '25545', '25546', '25547', '25548', '25551']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[65.67985611510792, 65.79136690647482, 65.79136690647482, 56.85483870967742, 56.519999999999996, 57.33870967741936, 56.519999999999996, 56.25, 61.57281553398059, 61.57281553398059, 61.57281553398059, 61.57281553398059, 61.165048543689316]"
"['25297', '25298', '25299', '25300', '25301', '25302', '25304', '25305', '25306', '25307', '25308', '25309', '25310', '25508']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[29.826086956521742, 45.83333333333333, 43.53370786516854, 43.53370786516854, 45.83333333333333, 43.53370786516854, 41.12068965517241, 41.12068965517241, 41.12068965517241, 41.75581395348837, 41.75581395348837, 42.06976744186047, 42.06976744186047, 69.88636363636364]"
"['25519', '25520']","['PARSEERROR', 'SAT']","[42.73684210526316, 69.88636363636364]"
"['25521', '25522', '25523', '25524']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[65.89285714285715, 65.89285714285715, 65.42553191489363, 69.88636363636364]"
"['25525', '25531', '25532', '25533']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[42.631578947368425, 65.42553191489363, 65.89285714285715, 69.88636363636364]"
"['25538', '25539']","['PARSEERROR', 'SAT']","[45.13274336283186, 42.0]"
"['25542', '25543']","['PARSEERROR', 'SAT']","[37.00934579439252, 42.0]"
"['25563', '25566', '25567', '25568', '25572', '25576', '25577', '25578', '25579', '25580', '25581', '25582', '25583', '25584', '25585']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[55.34274193548387, 55.34274193548387, 57.918699186991866, 56.53968253968254, 63.288, 63.288, 63.288, 63.288, 57.918699186991866, 63.288, 58.967999999999996, 53.88235294117647, 53.43333333333334, 53.88235294117647, 46.92796610169492]"
"['25586', '25588']","['PARSEERROR', 'SAT']","[69.59395973154363, 71.4963503649635]"
"['25463', '25465']","['PARSEERROR', 'SAT']","[5.1625000000000005, 8.25]"
"['25467', '25468']","['PARSEERROR', 'SAT']","[5.1625000000000005, 8.25]"
"['25473', '25474']","['PARSEERROR', 'SAT']","[11.0, 8.25]"
"['25475', '25480', '25512', '25514']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[40.946969696969695, 41.32835820895522, 67.55681818181819, 69.88636363636364]"
"['25612', '25614', '25615', '25616', '25617', '25618', '25619', '25621']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[93.9160839160839, 93.7972027972028, 90.0, 90.0, 90.0, 89.07692307692307, 88.15384615384615, 90.34965034965036]"
"['25633', '25638', '25640', '25641', '25642']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[124.2934131736527, 124.7005988023952, 125.7797619047619, 123.95833333333334, 124.7005988023952]"
"['25672', '25678', '25680', '25682', '25685', '25686', '25689']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[160.70000000000002, 160.70000000000002, 160.70000000000002, 160.70000000000002, 160.70000000000002, 160.70000000000002, 159.3]"
"['25693', '25694', '25695', '25696', '25697', '25698', '25699', '25700', '25701', '25702', '25703']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[159.41091954022988, 159.41091954022988, 159.41091954022988, 159.41091954022988, 159.41091954022988, 159.41091954022988, 159.41091954022988, 159.51149425287358, 159.51149425287358, 159.61206896551727, 159.7126436781609]"
"['25704', '25705']","['PARSEERROR', 'SAT']","[159.7126436781609, 159.7126436781609]"
"['25708', '25711']","['PARSEERROR', 'SAT']","[161.04046242774567, 161.14161849710982]"
"['25724', '25725', '25726', '25728']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[157.6, 157.6, 157.6, 158.50574712643677]"
"['25476', '25477', '25598', '25599', '25600', '25611', '25613', '25620', '25631', '25634']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[42.61904761904762, 30.922222222222224, 66.78260869565217, 66.78260869565217, 66.78260869565217, 31.008928571428573, 31.008928571428573, 31.4, 31.55128205128205, 31.673728813559325]"
"['25768', '25770', '25771', '25772']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[31.823275862068964, 32.02155172413793, 32.2198275862069, 32.14102564102564]"
"['25828', '25833', '25837']","['PARSEERROR', 'PARSEERROR', 'SAT']","[35.19396551724138, 35.39224137931034, 35.59051724137931]"
"['25854', '25855', '25857', '25858', '25859']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[31.978070175438596, 31.978070175438596, 31.9, 31.747863247863247, 32.25847457627119]"
"['25889', '25891']","['PARSEERROR', 'SAT']","[31.7, 31.823275862068964]"
"['25958', '25974', '25977', '25978']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[254.7337278106509, 138.95833333333334, 128.125, 128.7874251497006]"
"['25983', '25984']","['PARSEERROR', 'SAT']","[129.27083333333334, 128.7874251497006]"
"['25872', '25879', '25895']","['PARSEERROR', 'PARSEERROR', 'SAT']","[157.7046783625731, 157.7046783625731, 158.21220930232556]"
"['26049', '26050']","['PARSEERROR', 'SAT']","[158.50574712643677, 158.50574712643677]"
"['25476', '25477', '25598', '25599', '25600', '25611', '25613', '25620', '25631', '25634']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[42.61904761904762, 30.922222222222224, 66.78260869565217, 66.78260869565217, 66.78260869565217, 31.008928571428573, 31.008928571428573, 31.4, 31.55128205128205, 31.673728813559325]"
"['25768', '25770', '25771', '25772']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[31.823275862068964, 32.02155172413793, 32.2198275862069, 32.14102564102564]"
"['25828', '25833', '25837']","['PARSEERROR', 'PARSEERROR', 'SAT']","[35.19396551724138, 35.39224137931034, 35.59051724137931]"
"['25854', '25855', '25857', '25858', '25859']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[31.978070175438596, 31.978070175438596, 31.9, 31.747863247863247, 32.25847457627119]"
"['25889', '25891']","['PARSEERROR', 'SAT']","[31.7, 31.823275862068964]"
"['25925', '25928', '25930', '25931', '25933']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[31.64957264957265, 31.64957264957265, 31.64957264957265, 31.64957264957265, 31.823275862068964]"
"['25940', '25942', '25943']","['PARSEERROR', 'PARSEERROR', 'SAT']","[35.48275862068965, 35.689655172413794, 35.689655172413794]"
"['25946', '25947', '25948', '25950']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[33.599999999999994, 33.80869565217392, 33.724137931034484, 33.93103448275862]"
"['25957', '25959']","['PARSEERROR', 'SAT']","[33.62068965517241, 33.74358974358974]"
"['25962', '25964']","['PARSEERROR', 'SAT']","[31.8, 32.23931623931624]"
"['25971', '25972', '25973', '25975']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[34.241379310344826, 34.44827586206897, 34.6551724137931, 34.862068965517246]"
"['25982', '25985', '25986', '25988', '25989']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[32.04273504273504, 32.2198275862069, 32.418103448275865, 32.616379310344826, 32.814655172413794]"
"['25994', '25996', '25998', '25999']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[33.827586206896555, 33.74358974358974, 33.94871794871795, 34.15384615384615]"
"['26007', '26008']","['PARSEERROR', 'SAT']","[34.34959349593496, 33.84615384615385]"
"['26012', '26016']","['PARSEERROR', 'UNSAT']","[33.827586206896555, 34.15384615384615]"
"['26017', '26018', '26019', '26020', '26021']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[33.827586206896555, 33.827586206896555, 34.03448275862069, 33.94871794871795, 33.86440677966102]"
"['26027', '26028', '26029', '26030']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[34.3448275862069, 34.55172413793103, 34.46153846153846, 34.666666666666664]"
"['26039', '26040', '26041', '26042']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[33.310344827586206, 33.230769230769226, 33.230769230769226, 33.641025641025635]"
"['26051', '26052']","['PARSEERROR', 'SAT']","[33.724137931034484, 33.641025641025635]"
"['25590', '25591', '25592', '25593', '25594']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[70.82706766917293, 70.82706766917293, 70.82706766917293, 71.05263157894737, 71.95488721804512]"
"['25765', '25766']","['PARSEERROR', 'SAT']","[158.50574712643677, 158.50574712643677]"
"['25380', '25386', '25388', '25391', '25395', '25483', '25489', '25503', '26055']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[29.82, 30.375, 32.074766355140184, 33.64485981308411, 32.074766355140184, 32.44444444444444, 32.77777777777778, 31.008928571428573, 38.13559322033898]"
"['26061', '26062', '26063', '26064', '26065', '26066', '26067', '26068', '26069', '26070', '26071', '26072', '26073', '26074', '26075', '26076', '26077', '26078', '26079', '26080']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[29.938271604938272, 29.938271604938272, 29.938271604938272, 29.938271604938272, 29.938271604938272, 29.938271604938272, 29.938271604938272, 29.400000000000002, 29.938271604938272, 29.400000000000002, 29.843750000000004, 29.938271604938272, 29.938271604938272, 29.938271604938272, 28.74074074074074, 30.625000000000004, 28.74074074074074, 29.72560975609756, 28.531645569620252, 29.925925925925924]"
"['25311', '25312']","['PARSEERROR', 'SAT']","[7.0, 11.77027027027027]"
"['25318', '25319', '25320']","['PARSEERROR', 'PARSEERROR', 'SAT']","[10.11111111111111, 11.554054054054054, 10.88888888888889]"
"['25328', '25330', '25331', '25333', '25334', '25338', '25343']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[6.125, 6.125, 6.081081081081081, 6.125, 6.125, 6.081081081081081, 7.361111111111112]"
"['25345', '25346', '25347', '25351', '25353']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[10.364864864864865, 10.364864864864865, 10.364864864864865, 12.039473684210527, 11.277777777777779]"
"['26087', '26088', '26089', '26090']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[12.526315789473685, 11.77027027027027, 11.77027027027027, 7.428571428571429]"
"['26169', '26178']","['PARSEERROR', 'SAT']","[43.0625, 42.915662650602414]"
"['26400', '26401', '26402', '26403', '26406']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[17.181818181818183, 17.181818181818183, 37.19130434782608, 37.19130434782608, 41.9753086419753]"
"['26084', '26085', '26086', '26091']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[11.77027027027027, 12.526315789473685, 12.526315789473685, 7.428571428571429]"
"['26092', '26093', '26094', '26095', '26096', '26097', '26098', '26099', '26100', '26101']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[51.55555555555556, 52.0, 52.0, 43.93670886075949, 43.387499999999996, 43.93670886075949, 33.2, 33.2, 33.2, 34.0]"
"['26149', '26150', '26152', '26153', '26154', '26158', '26159', '26160', '26170', '26171']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[22.61, 23.75, 23.75, 23.75, 23.75, 23.75, 23.75, 23.75, 23.75, 0]"
"['26105', '26109', '26111', '26112', '26113', '26115', '26116', '26119', '26133', '26134', '26135', '26136', '26138', '26139', '26140', '26142', '26143', '26144', '26151', '26156', '26162', '26163', '26167', '26177', '26179', '26182', '26185', '26187']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[40.946969696969695, 45.265151515151516, 45.265151515151516, 45.265151515151516, 45.265151515151516, 48.24264705882353, 48.24264705882353, 43.82608695652174, 42.26086956521739, 42.26086956521739, 41.869565217391305, 45.15714285714286, 41.869565217391305, 44.02898550724638, 44.02898550724638, 44.02898550724638, 45.81159420289855, 44.02898550724638, 44.02898550724638, 44.02898550724638, 44.02898550724638, 44.02898550724638, 43.82608695652174, 46.05797101449275, 46.46376811594203, 46.869565217391305, 47.27536231884058, 47.68115942028986]"
"['26188', '26192', '26194', '26199', '26201', '26211', '26213', '26215', '26217', '26222', '26235', '26238', '26241', '26242', '26244', '26246', '26247', '26249', '26251', '26254', '26255', '26263']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[47.88405797101449, 47.88405797101449, 49.80434782608696, 49.80434782608696, 49.80434782608696, 49.80434782608696, 49.80434782608696, 49.80434782608696, 49.80434782608696, 49.80434782608696, 51.905797101449274, 47.88405797101449, 47.88405797101449, 47.88405797101449, 47.88405797101449, 47.88405797101449, 47.88405797101449, 47.88405797101449, 47.88405797101449, 47.88405797101449, 47.88405797101449, 47.68115942028986]"
"['26294', '26296', '26297', '26298']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[63.2423076923077, 63.2423076923077, 63.2423076923077, 63.2423076923077]"
"['26299', '26300']","['PARSEERROR', 'SAT']","[63.2423076923077, 64.48846153846154]"
"['26302', '26303']","['PARSEERROR', 'SAT']","[67.51908396946565, 68.03846153846155]"
"['26307', '26310']","['PARSEERROR', 'SAT']","[66.96564885496183, 67.36923076923077]"
"['26318', '26320']","['PARSEERROR', 'SAT']","[67.92692307692307, 67.92692307692307]"
"['26366', '26367']","['PARSEERROR', 'SAT']","[92.28145695364239, 92.28145695364239]"
"['26482', '26484']","['PARSEERROR', 'SAT']","[92.28145695364239, 92.28145695364239]"
"['26377', '26378']","['PARSEERROR', 'SAT']","[77.86259541984732, 77.86259541984732]"
"['27133', '27136']","['PARSEERROR', 'SAT']","[52.92982456140351, 52.92982456140351]"
"['25717', '25718', '25719', '25720', '25721', '25722', '25723', '25727', '25729', '25730', '25732', '25733', '25734', '25735', '25736', '25737', '25738', '25739', '25740', '25741', '25742', '25743', '25744', '25745', '25746', '25747', '25748', '25749']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[65.17605633802816, 66.7605633802817, 66.7605633802817, 66.7605633802817, 66.7605633802817, 67.2340425531915, 67.2340425531915, 67.71428571428571, 67.71428571428571, 68.20143884892087, 68.20143884892087, 68.20143884892087, 68.20143884892087, 68.69565217391305, 68.69565217391305, 69.19708029197079, 69.19708029197079, 69.19708029197079, 69.70588235294119, 69.70588235294119, 70.22222222222221, 70.74626865671642, 71.2781954887218, 71.61654135338345, 70.37593984962406, 70.6015037593985, 70.82706766917293, 71.05263157894737]"
