id,chain_len,distances,halstead_difficulty,halstead_effort
7817,66,"[1511, 17, 30, 173, 49, 575, 0, 0, 150, 8, 46, 29, 6, 30, 7, 20, 5, 6, 5, 27, 6, 5, 0, 1, 30, 0, 9, 45, 4, 48, 4, 10, 10, 3, 12, 0, 46, 1, 1, 5, 8, 78, 14, 5, 3, 6, 20, 20, 12, 0, 22, 49, 1, 12, 23, 10, 19, 34, 11, 12, 1, 211, 419, 264, 0]","[0, 5.5, 6.857142857142857, 7.142857142857143, 18.633333333333333, 20.8, 20.8, 20.8, 20.8, 4.821428571428571, 4.821428571428571, 9.9, 7.250000000000001, 6.0, 7.233333333333334, 7.700000000000001, 7.65625, 8.75, 9.0, 7.65625, 6.78125, 7.21875, 8.5, 8.5, 8.5, 6.766666666666667, 6.766666666666667, 6.0, 9.84375, 8.75, 10.5, 11.8125, 12.09375, 11.53125, 12.8125, 11.25, 11.25, 11.5, 12.176470588235295, 12.176470588235295, 13.823529411764707, 13.529411764705884, 18.11764705882353, 17.794117647058822, 18.11764705882353, 18.11764705882353, 18.11764705882353, 22.558823529411764, 23.705882352941178, 23.705882352941178, 23.705882352941178, 24.85294117647059, 26.0, 26.0, 26.0, 24.916666666666668, 24.916666666666668, 26.0, 24.916666666666668, 25.63888888888889, 24.916666666666668, 24.916666666666668, 37.714285714285715, 42.300000000000004, 42.300000000000004, 42.300000000000004]","[0, 622.8126623309469, 833.2687750851723, 877.6369643990389, 3307.711074838338, 3790.1395984517208, 3790.1395984517208, 3790.1395984517208, 3790.1395984517208, 524.7184273555216, 524.7184273555216, 1430.914592375561, 888.057504656582, 693.7631656229591, 943.7780016508409, 1012.5512190408862, 1064.3800269557776, 1269.3227650652752, 1314.8919737100732, 1064.3800269557776, 925.0096891180115, 992.4152572985955, 1228.5630338578048, 1228.5630338578048, 1228.5630338578048, 868.3228934419911, 868.3228934419911, 693.7631656229591, 1487.4876153108694, 1269.3227650652752, 1579.230208255115, 1850.660400298963, 1900.3520771091332, 1795.6516381195156, 2074.97522627144, 1740.8881571850047, 1740.8881571850047, 1979.44974343322, 2018.2624835005383, 2018.2624835005383, 2392.2109111643363, 2328.764404039083, 3370.389163565719, 3295.681904685636, 3370.389163565719, 3370.389163565719, 3370.389163565719, 4562.386922267365, 4859.390604191278, 4859.390604191278, 4859.390604191278, 5158.623031320912, 5677.781660202913, 5677.781660202913, 5677.781660202913, 5380.487877877741, 5380.487877877741, 5677.781660202913, 5380.487877877741, 5563.638888888889, 5380.487877877741, 5380.487877877741, 10431.852021954255, 11909.854990747743, 11909.854990747743, 11909.854990747743]"
7605,13,"[66, 6, 13, 48, 8, 8, 79, 1, 2, 8, 1, 0]","[0, 1.3333333333333333, 2.25, 5.0, 3.75, 5.25, 3.75, 8.0, 9.333333333333334, 9.333333333333334, 9.333333333333334, 9.333333333333334, 9.333333333333334]","[0, 18.715699480384025, 31.582742873148046, 99.65784284662087, 120.992484399339, 199.88613340802422, 120.992484399339, 557.2627427729669, 606.7972087972307, 606.7972087972307, 606.7972087972307, 606.7972087972307, 606.7972087972307]"
7693,13,"[66, 6, 13, 48, 8, 8, 79, 1, 2, 8, 1, 0]","[0, 1.3333333333333333, 2.25, 5.0, 3.75, 5.25, 3.75, 8.0, 9.333333333333334, 9.333333333333334, 9.333333333333334, 9.333333333333334, 9.333333333333334]","[0, 18.715699480384025, 31.582742873148046, 99.65784284662087, 120.992484399339, 199.88613340802422, 120.992484399339, 557.2627427729669, 606.7972087972307, 606.7972087972307, 606.7972087972307, 606.7972087972307, 606.7972087972307]"
7696,56,"[1511, 17, 30, 173, 49, 575, 0, 0, 150, 8, 0, 19, 8, 27, 23, 36, 27, 24, 36, 1, 20, 1, 2, 1, 24, 9, 47, 4, 8, 10, 25, 13, 28, 0, 30, 0, 3, 25, 6, 47, 7, 3, 62, 13, 22, 10, 4, 23, 63, 0, 6, 19, 53, 19, 51]","[0, 5.5, 6.857142857142857, 7.142857142857143, 18.633333333333333, 20.8, 20.8, 20.8, 20.8, 4.821428571428571, 4.821428571428571, 4.821428571428571, 6.214285714285715, 6.0, 7.466666666666667, 9.6, 12.0, 10.133333333333333, 12.0, 13.2, 13.2, 14.375, 15.333333333333334, 15.333333333333334, 15.333333333333334, 20.0, 20.0, 22.4, 22.4, 22.4, 22.125, 24.266666666666666, 22.4, 22.34375, 22.34375, 22.4, 22.4, 22.4, 24.0, 24.0, 29.033333333333335, 26.8, 26.8, 28.875, 27.75, 29.6, 30.4, 30.4, 31.28125, 32.5, 32.5, 32.09375, 32.90625, 32.90625, 33.71875, 33.71875]","[0, 622.8126623309469, 833.2687750851723, 877.6369643990389, 3307.711074838338, 3790.1395984517208, 3790.1395984517208, 3790.1395984517208, 3790.1395984517208, 524.7184273555216, 524.7184273555216, 524.7184273555216, 724.9449017604751, 693.7631656229591, 974.222453316997, 1339.392493253076, 1788.3225693011377, 1433.3010619858912, 1788.3225693011377, 2008.4644809138488, 2008.4644809138488, 2395.509862381466, 2456.933192186119, 2456.933192186119, 2456.933192186119, 3514.2091057072957, 3522.723456270787, 4043.9955188404106, 4052.425941531732, 4043.9955188404106, 4176.338798075511, 4543.25422487009, 4052.425941531732, 4323.523108305592, 4323.523108305592, 4052.425941531732, 4052.425941531732, 4052.425941531732, 4394.32109436398, 4402.781481394869, 5653.2979872571705, 5032.056450195943, 5032.056450195943, 5772.327268414424, 5506.958627651513, 5672.747240702053, 5860.14375004893, 5851.715500308428, 6476.688631524517, 6767.064317339075, 6767.064317339075, 6663.826500727212, 6870.5123248208765, 6870.5123248208765, 7087.340619473851, 7078.028834319407]"
7607,20,"[151, 65, 37, 27, 22, 97, 84, 71, 27, 85, 84, 635, 6, 605, 5, 523, 1, 1, 120]","[0, 4.714285714285714, 5.6875, 9.0, 10.0, 10.0, 20.454545454545453, 25.90909090909091, 30.0, 30.0, 35.45454545454545, 40.90909090909091, 52.54545454545455, 53.6, 56.208333333333336, 57.272727272727266, 67.6923076923077, 67.6923076923077, 67.6923076923077, 63.07692307692307]","[0, 264.8724503866684, 385.9163793761139, 794.91627648858, 941.2972989735063, 941.2972989735063, 3046.2122417449737, 4100.736332151365, 4916.9489835781405, 4916.9489835781405, 6042.139177819205, 7198.886963626366, 10179.534784732004, 9608.61803494595, 12117.397312669531, 11511.324650661267, 16335.855463189053, 16335.855463189053, 16335.855463189053, 14986.394896251693]"
7769,29,"[404, 2, 2, 536, 20, 195, 321, 34, 46, 147, 96, 83, 0, 186, 0, 206, 130, 295, 114, 1, 1, 84, 0, 60, 0, 45, 8, 9]","[0, 0, 0, 0, 4.5, 4.714285714285714, 9.96875, 14.333333333333332, 13.363636363636363, 14.36842105263158, 16.5, 16.42857142857143, 19.704545454545457, 19.704545454545457, 19.704545454545457, 19.704545454545457, 19.704545454545457, 19.704545454545457, 19.704545454545457, 18.25925925925926, 18.25925925925926, 18.634615384615387, 18.634615384615387, 18.634615384615387, 18.634615384615387, 18.634615384615387, 17.879310344827587, 17.879310344827587, 18.93103448275862]","[0, 0, 0, 0, 468.8508029066055, 498.3379234927263, 1541.7055898485257, 3134.3769692441983, 2987.3115646280366, 2906.2479315609053, 3640.4333820722773, 3770.3804636823247, 5013.209100458087, 5013.209100458087, 5001.0922765690575, 5001.0922765690575, 5001.0922765690575, 5001.0922765690575, 5001.0922765690575, 5349.256425327849, 5349.256425327849, 5335.1480356119055, 5335.1480356119055, 5335.1480356119055, 5335.1480356119055, 5335.1480356119055, 5522.119649719127, 5544.507899746682, 6010.219386838757]"
7787,44,"[404, 2, 2, 536, 20, 195, 321, 34, 46, 147, 96, 83, 0, 186, 0, 206, 130, 295, 114, 1, 1, 84, 0, 60, 0, 10, 0, 6, 12, 0, 0, 17, 0, 0, 11, 48, 12, 3, 21, 56, 0, 0, 13]","[0, 0, 0, 0, 4.5, 4.714285714285714, 9.96875, 14.333333333333332, 13.363636363636363, 14.36842105263158, 16.5, 16.42857142857143, 19.704545454545457, 19.704545454545457, 19.704545454545457, 19.704545454545457, 19.704545454545457, 19.704545454545457, 19.704545454545457, 18.25925925925926, 18.25925925925926, 18.634615384615387, 18.634615384615387, 18.634615384615387, 18.634615384615387, 18.634615384615387, 19.730769230769234, 19.730769230769234, 19.875, 20.863636363636367, 20.863636363636367, 20.863636363636367, 19.8, 19.8, 19.8, 19.03846153846154, 19.285714285714285, 19.92857142857143, 19.730769230769234, 20.57142857142857, 21.333333333333332, 21.333333333333332, 21.333333333333332, 20.423076923076923]","[0, 0, 0, 0, 468.8508029066055, 498.3379234927263, 1541.7055898485257, 3134.3769692441983, 2987.3115646280366, 2906.2479315609053, 3640.4333820722773, 3770.3804636823247, 5013.209100458087, 5013.209100458087, 5001.0922765690575, 5001.0922765690575, 5001.0922765690575, 5001.0922765690575, 5001.0922765690575, 5349.256425327849, 5349.256425327849, 5335.1480356119055, 5335.1480356119055, 5335.1480356119055, 5335.1480356119055, 5335.1480356119055, 5792.691723806946, 5792.691723806946, 5496.797447476985, 5444.208977873035, 5444.208977873035, 5444.208977873035, 5631.763961279688, 5631.763961279688, 5631.763961279688, 5541.091554031895, 5980.644283650161, 6228.538087766948, 5792.691723806946, 6453.837921005457, 6547.371803918581, 6547.371803918581, 6547.371803918581, 6033.524318259665]"
7795,34,"[404, 2, 2, 536, 20, 195, 321, 34, 46, 147, 96, 83, 0, 186, 0, 206, 130, 295, 114, 1, 1, 84, 0, 60, 0, 46, 0, 1343, 0, 805, 708, 0, 0]","[0, 0, 0, 0, 4.5, 4.714285714285714, 9.96875, 14.333333333333332, 13.363636363636363, 14.36842105263158, 16.5, 16.42857142857143, 19.704545454545457, 19.704545454545457, 19.704545454545457, 19.704545454545457, 19.704545454545457, 19.704545454545457, 19.704545454545457, 18.25925925925926, 18.25925925925926, 18.634615384615387, 18.634615384615387, 18.634615384615387, 18.634615384615387, 18.634615384615387, 17.879310344827587, 17.879310344827587, 15.616279069767442, 15.616279069767442, 14.55084745762712, 15.058823529411764, 15.058823529411764, 15.058823529411764]","[0, 0, 0, 0, 468.8508029066055, 498.3379234927263, 1541.7055898485257, 3134.3769692441983, 2987.3115646280366, 2906.2479315609053, 3640.4333820722773, 3770.3804636823247, 5013.209100458087, 5013.209100458087, 5001.0922765690575, 5001.0922765690575, 5001.0922765690575, 5001.0922765690575, 5001.0922765690575, 5349.256425327849, 5349.256425327849, 5335.1480356119055, 5335.1480356119055, 5335.1480356119055, 5335.1480356119055, 5335.1480356119055, 5522.119649719127, 5522.119649719127, 6504.974637677163, 6504.974637677163, 8116.878869291699, 9575.422058914628, 9575.422058914628, 9575.422058914628]"
7813,13,"[161, 1, 85, 5, 0, 79, 1, 2, 7, 29, 0, 0]","[0, 12.142857142857142, 12.142857142857142, 14.399999999999999, 15.0, 15.0, 18.125, 18.125, 18.125, 18.75, 20.3, 20.3, 20.3]","[0, 1032.142857142857, 1032.142857142857, 1708.286159536311, 1801.612434150308, 1801.612434150308, 2816.2980713712473, 2816.2980713712473, 2816.2980713712473, 2926.813354971859, 2790.642845463191, 2790.642845463191, 2790.642845463191]"
7884,13,"[161, 1, 85, 5, 0, 79, 1, 2, 7, 29, 0, 0]","[0, 12.142857142857142, 12.142857142857142, 14.399999999999999, 15.0, 15.0, 18.125, 18.125, 18.125, 18.75, 20.3, 20.3, 20.3]","[0, 1032.142857142857, 1032.142857142857, 1708.286159536311, 1801.612434150308, 1801.612434150308, 2816.2980713712473, 2816.2980713712473, 2816.2980713712473, 2926.813354971859, 2790.642845463191, 2790.642845463191, 2790.642845463191]"
7888,9,"[161, 61, 56, 1, 2, 4, 3, 0]","[0, 12.142857142857142, 8.666666666666666, 14.142857142857144, 12.857142857142858, 12.857142857142858, 12.857142857142858, 11.571428571428573, 11.571428571428573]","[0, 1032.142857142857, 556.3087834208336, 1284.158617242395, 1092.857142857143, 1092.857142857143, 1092.857142857143, 925.7142857142858, 925.7142857142858]"
7917,13,"[206, 1, 7, 18, 19, 19, 0, 31, 127, 29, 2, 3]","[0, 10.0, 10.0, 10.714285714285714, 12.75, 10.714285714285714, 12.75, 12.75, 17.0625, 15.0, 17.1875, 18.75, 18.75]","[0, 817.2503367497926, 817.2503367497926, 884.8465383982362, 1286.3205004364056, 884.8465383982362, 1286.3205004364056, 1286.3205004364056, 1893.8256825460794, 1328.4106082353821, 1760.928658376189, 2034.8492830132866, 2034.8492830132866]"
7971,5,"[1241, 2653, 0, 3]","[0, 28.285714285714285, 27.82142857142857, 27.82142857142857, 27.82142857142857]","[0, 5637.970746140271, 9281.437451908349, 9281.437451908349, 9281.437451908349]"
7810,64,"[1511, 17, 30, 173, 49, 575, 0, 0, 150, 8, 46, 29, 6, 30, 7, 20, 5, 6, 5, 27, 6, 5, 0, 1, 30, 0, 9, 45, 4, 48, 4, 10, 10, 3, 12, 0, 46, 1, 1, 5, 8, 78, 14, 5, 3, 6, 20, 20, 12, 0, 22, 49, 1, 12, 23, 10, 19, 34, 11, 12, 1, 52, 57]","[0, 5.5, 6.857142857142857, 7.142857142857143, 18.633333333333333, 20.8, 20.8, 20.8, 20.8, 4.821428571428571, 4.821428571428571, 9.9, 7.250000000000001, 6.0, 7.233333333333334, 7.700000000000001, 7.65625, 8.75, 9.0, 7.65625, 6.78125, 7.21875, 8.5, 8.5, 8.5, 6.766666666666667, 6.766666666666667, 6.0, 9.84375, 8.75, 10.5, 11.8125, 12.09375, 11.53125, 12.8125, 11.25, 11.25, 11.5, 12.176470588235295, 12.176470588235295, 13.823529411764707, 13.529411764705884, 18.11764705882353, 17.794117647058822, 18.11764705882353, 18.11764705882353, 18.11764705882353, 22.558823529411764, 23.705882352941178, 23.705882352941178, 23.705882352941178, 24.85294117647059, 26.0, 26.0, 26.0, 24.916666666666668, 24.916666666666668, 26.0, 24.916666666666668, 25.63888888888889, 24.916666666666668, 24.916666666666668, 32.083333333333336, 29.166666666666668]","[0, 622.8126623309469, 833.2687750851723, 877.6369643990389, 3307.711074838338, 3790.1395984517208, 3790.1395984517208, 3790.1395984517208, 3790.1395984517208, 524.7184273555216, 524.7184273555216, 1430.914592375561, 888.057504656582, 693.7631656229591, 943.7780016508409, 1012.5512190408862, 1064.3800269557776, 1269.3227650652752, 1314.8919737100732, 1064.3800269557776, 925.0096891180115, 992.4152572985955, 1228.5630338578048, 1228.5630338578048, 1228.5630338578048, 868.3228934419911, 868.3228934419911, 693.7631656229591, 1487.4876153108694, 1269.3227650652752, 1579.230208255115, 1850.660400298963, 1900.3520771091332, 1795.6516381195156, 2074.97522627144, 1740.8881571850047, 1740.8881571850047, 1979.44974343322, 2018.2624835005383, 2018.2624835005383, 2392.2109111643363, 2328.764404039083, 3370.389163565719, 3295.681904685636, 3370.389163565719, 3370.389163565719, 3370.389163565719, 4562.386922267365, 4859.390604191278, 4859.390604191278, 4859.390604191278, 5158.623031320912, 5677.781660202913, 5677.781660202913, 5677.781660202913, 5380.487877877741, 5380.487877877741, 5677.781660202913, 5380.487877877741, 5563.638888888889, 5380.487877877741, 5380.487877877741, 7537.178860746015, 6574.767844734557]"
7818,12,"[1511, 17, 30, 173, 49, 575, 0, 0, 150, 8, 904]","[0, 5.5, 6.857142857142857, 7.142857142857143, 18.633333333333333, 20.8, 20.8, 20.8, 20.8, 4.821428571428571, 4.821428571428571, 19.612903225806452]","[0, 622.8126623309469, 833.2687750851723, 877.6369643990389, 3307.711074838338, 3790.1395984517208, 3790.1395984517208, 3790.1395984517208, 3790.1395984517208, 524.7184273555216, 524.7184273555216, 6321.731126347274]"
7822,6,"[1241, 614, 171, 0, 331]","[0, 28.285714285714285, 5.444444444444445, 5.444444444444445, 5.444444444444445, 2.6666666666666665]","[0, 5637.970746140271, 404.5314725314871, 404.5314725314871, 404.5314725314871, 59.17193336025649]"
7885,13,"[161, 1, 85, 5, 0, 79, 1, 2, 7, 29, 0, 0]","[0, 12.142857142857142, 12.142857142857142, 14.399999999999999, 15.0, 15.0, 18.125, 18.125, 18.125, 18.75, 20.3, 20.3, 20.3]","[0, 1032.142857142857, 1032.142857142857, 1708.286159536311, 1801.612434150308, 1801.612434150308, 2816.2980713712473, 2816.2980713712473, 2816.2980713712473, 2926.813354971859, 2790.642845463191, 2790.642845463191, 2790.642845463191]"
7890,11,"[161, 61, 56, 1, 2, 4, 3, 3, 1, 0]","[0, 12.142857142857142, 8.666666666666666, 14.142857142857144, 12.857142857142858, 12.857142857142858, 12.857142857142858, 11.571428571428573, 11.571428571428573, 11.571428571428573, 11.571428571428573]","[0, 1032.142857142857, 556.3087834208336, 1284.158617242395, 1092.857142857143, 1092.857142857143, 1092.857142857143, 925.7142857142858, 925.7142857142858, 925.7142857142858, 925.7142857142858]"
7882,3,"[15, 1]","[0, 1.0, 1.0]","[0, 4.754887502163468, 4.754887502163468]"
7883,7,"[161, 1, 85, 5, 0, 10]","[0, 12.142857142857142, 12.142857142857142, 14.399999999999999, 15.0, 15.0, 17.55]","[0, 1032.142857142857, 1032.142857142857, 1708.286159536311, 1801.612434150308, 1801.612434150308, 2242.1097899796787]"
7886,7,"[161, 61, 56, 1, 2, 0]","[0, 12.142857142857142, 8.666666666666666, 14.142857142857144, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[0, 1032.142857142857, 556.3087834208336, 1284.158617242395, 1092.857142857143, 1092.857142857143, 1092.857142857143]"
7889,10,"[161, 61, 56, 1, 2, 4, 3, 3, 0]","[0, 12.142857142857142, 8.666666666666666, 14.142857142857144, 12.857142857142858, 12.857142857142858, 12.857142857142858, 11.571428571428573, 11.571428571428573, 11.571428571428573]","[0, 1032.142857142857, 556.3087834208336, 1284.158617242395, 1092.857142857143, 1092.857142857143, 1092.857142857143, 925.7142857142858, 925.7142857142858, 925.7142857142858]"
7891,9,"[161, 61, 56, 1, 2, 4, 3, 0]","[0, 12.142857142857142, 8.666666666666666, 14.142857142857144, 12.857142857142858, 12.857142857142858, 12.857142857142858, 11.571428571428573, 11.571428571428573]","[0, 1032.142857142857, 556.3087834208336, 1284.158617242395, 1092.857142857143, 1092.857142857143, 1092.857142857143, 925.7142857142858, 925.7142857142858]"
7902,4,"[207, 1, 1]","[0, 9.642857142857142, 9.642857142857142, 9.642857142857142]","[0, 733.6112146195065, 733.6112146195065, 733.6112146195065]"
7926,20,"[66, 6, 13, 48, 8, 8, 0, 13, 10, 68, 5, 14, 40, 2, 10, 3, 22, 20, 1]","[0, 1.3333333333333333, 2.25, 5.0, 3.75, 5.25, 3.75, 3.75, 6.0, 5.25, 9.333333333333334, 10.5, 12.5, 12.571428571428571, 11.428571428571427, 11.428571428571427, 11.428571428571427, 9.333333333333334, 11.25, 11.25]","[0, 18.715699480384025, 31.582742873148046, 99.65784284662087, 120.992484399339, 199.88613340802422, 120.992484399339, 120.992484399339, 234.41343573651113, 199.88613340802422, 606.7972087972307, 740.3192556072219, 971.5961990255144, 1110.3592433491276, 943.8363076247853, 943.8363076247853, 943.8363076247853, 606.7972087972307, 811.2411430972207, 811.2411430972207]"
7982,6,"[404, 2, 2, 1314, 0]","[0, 0, 0, 0, 24.67741935483871, 24.67741935483871]","[0, 0, 0, 0, 8458.326420173538, 8458.326420173538]"
8043,28,"[404, 2, 2, 1678, 18, 0, 960, 0, 878, 0, 703, 0, 0, 623, 0, 324, 1073, 0, 9, 9, 55, 52, 501, 0, 141, 24, 0]","[0, 0, 0, 0, 28.846153846153847, 22.27027027027027, 22.27027027027027, 19.68, 19.68, 26.35, 26.35, 21.599999999999998, 21.599999999999998, 21.599999999999998, 26.18, 26.18, 27.90625, 16.914285714285715, 16.914285714285715, 14.765625, 9.935483870967742, 13.0, 16.914285714285715, 18.457142857142856, 18.457142857142856, 16.914285714285715, 17.41176470588235, 17.41176470588235]","[0, 0, 0, 0, 12706.484593560644, 8785.087252721774, 8785.087252721774, 9947.09773071665, 9947.09773071665, 9056.639895971912, 9056.639895971912, 5957.122547498063, 5957.122547498063, 5957.122547498063, 7757.706354779688, 7757.706354779688, 10471.405967072544, 6008.884546357649, 6008.884546357649, 4678.472753140733, 2728.727689693338, 3721.9402188582535, 5988.811369862924, 6750.4784419327425, 6750.4784419327425, 6018.801012865985, 6074.337815752869, 6074.337815752869]"
7880,4,"[8413, 19, 14]","[0, 119.31428571428572, 117.36764705882352, 120.8695652173913]","[0, 112359.55345691598, 106954.30383817789, 112597.63542167311]"
7887,8,"[161, 61, 56, 1, 2, 4, 0]","[0, 12.142857142857142, 8.666666666666666, 14.142857142857144, 12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[0, 1032.142857142857, 556.3087834208336, 1284.158617242395, 1092.857142857143, 1092.857142857143, 1092.857142857143, 1092.857142857143]"
7895,8,"[66, 6, 13, 48, 8, 8, 0]","[0, 1.3333333333333333, 2.25, 5.0, 3.75, 5.25, 3.75, 3.75]","[0, 18.715699480384025, 31.582742873148046, 99.65784284662087, 120.992484399339, 199.88613340802422, 120.992484399339, 120.992484399339]"
7901,4,"[207, 1, 1]","[0, 9.642857142857142, 9.642857142857142, 9.642857142857142]","[0, 733.6112146195065, 733.6112146195065, 733.6112146195065]"
