id,chain_len,distances,halstead_difficulty,halstead_effort
c8S5htz792Fqy4FdL,15,"[1010, 53, 15, 4, 0, 33, 2, 3, 18, 35, 0, 4, 8, 2]","[0, 5.8, 9.69047619047619, 9.69047619047619, 9.69047619047619, 9.69047619047619, 7.6499999999999995, 7.6499999999999995, 7.6499999999999995, 10.5, 11.7, 11.7, 12.674999999999999, 12.674999999999999, 12.674999999999999]","[0, 925.7514102261133, 1867.5075808781567, 1867.5075808781567, 1867.5075808781567, 1867.5075808781567, 1305.0643605009245, 1305.0643605009245, 1310.4436786357498, 2008.366054295972, 2294.8035615441954, 2294.8035615441954, 2563.7258539126556, 2563.7258539126556, 2563.7258539126556]"
3R4J7kg7MJct9euiy,26,"[1589, 0, 0, 0, 0, 0, 0, 78, 2, 29, 8, 41, 4, 2, 22, 4, 25, 40, 11, 3, 6, 6, 5, 3, 3]","[0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 48.4, 48.4, 46.8, 46.4, 48.4, 48.4, 48.4, 47.599999999999994, 48.0, 49.6, 52.400000000000006, 52.800000000000004, 53.2, 52.400000000000006, 53.2, 52.800000000000004, 52.400000000000006, 52.800000000000004]","[0, 15047.827427530514, 15047.827427530514, 15047.827427530514, 15047.827427530514, 15047.827427530514, 15047.827427530514, 15047.827427530514, 16875.564026405846, 16875.564026405846, 16187.770110247857, 16020.024114036481, 16875.564026405846, 16875.564026405846, 16875.564026405846, 16523.913898840834, 16692.30818185651, 17353.32471702982, 18529.119186510816, 18699.986573730173, 18871.04746017225, 18529.119186510816, 18871.04746017225, 18685.306279698572, 18514.424239659063, 18685.306279698572]"
Jo7FwbaFcvn3dcyoy,11,"[999, 4, 40, 42, 2, 2, 2, 4, 3, 6]","[0, 5.342105263157895, 5.342105263157895, 7.6499999999999995, 9.523809523809524, 9.523809523809524, 9.285714285714286, 9.523809523809524, 9.285714285714286, 9.523809523809524, 9.761904761904761]","[0, 791.7610745354916, 791.7610745354916, 1315.7340783383263, 1815.6396257585252, 1821.59690518773, 1764.357897020587, 1821.59690518773, 1758.3823972011446, 1821.59690518773, 1879.0988637415226]"
TgPsewwu56yR3rYN7,5,"[1481, 0, 0, 0]","[0, 32.8125, 32.8125, 32.8125, 32.8125]","[0, 9587.23075920938, 9587.23075920938, 9587.23075920938, 9587.23075920938]"
HM7v3PYAYzKsWMRtN,23,"[1003, 36, 3, 4, 3, 46, 2, 24, 29, 1, 12, 39, 24, 74, 3, 20, 1, 15, 1, 2, 17, 1]","[0, 5.342105263157895, 7.285714285714286, 7.285714285714286, 7.6499999999999995, 7.6499999999999995, 9.318181818181818, 9.761904761904761, 10.714285714285714, 12.833333333333334, 12.833333333333334, 12.833333333333334, 10.714285714285714, 12.833333333333334, 16.09090909090909, 14.75, 14.0, 14.0, 14.25, 14.25, 14.5, 14.0, 14.0]","[0, 791.7610745354916, 1296.2897323530308, 1296.2897323530308, 1315.7340783383263, 1315.7340783383263, 1851.5460944784506, 1879.0988637415226, 2099.783260087588, 2659.3678623168676, 2659.3678623168676, 2659.3678623168676, 2099.783260087588, 2645.9021289618777, 3673.3026841195206, 3268.159005723985, 3055.995947981226, 3055.995947981226, 3131.0239497640314, 3131.0239497640314, 3192.7555261333605, 3055.995947981226, 3055.995947981226]"
egw72CjfnYuk9JXhX,27,"[1016, 29, 0, 6, 0, 0, 69, 11, 1, 71, 0, 40, 0, 23, 20, 0, 9, 40, 47, 89, 0, 11, 6, 81, 1, 0]","[0, 6.4, 8.1, 8.1, 8.325000000000001, 8.325000000000001, 8.325000000000001, 12.0, 13.75, 13.75, 18.6, 18.6, 19.142857142857146, 19.142857142857146, 20.0, 21.976190476190474, 21.976190476190474, 23.666666666666668, 22.666666666666668, 24.181818181818183, 27.08695652173913, 27.08695652173913, 29.673913043478258, 31.652173913043477, 35.36, 36.83333333333333, 36.83333333333333]","[0, 1040.6780020327226, 1409.3999999999999, 1409.3999999999999, 1453.9501492603947, 1453.9501492603947, 1453.9501492603947, 2288.7187216625102, 2739.1953516917692, 2739.1953516917692, 4004.458254556016, 4004.458254556016, 4308.4044816857095, 4308.4044816857095, 4558.547793101623, 5160.76287312825, 5160.76287312825, 5740.960761281258, 5430.755440415871, 6083.967687320933, 7254.455115051407, 7254.455115051407, 8204.621150034232, 8981.901048458527, 11078.151085470623, 11264.984982745424, 11264.984982745424]"
ZQoPWsZRgjYBL4JNQ,43,"[1537, 25, 2, 30, 0, 27, 2, 6, 22, 2, 19, 30, 87, 2, 1, 83, 1, 1, 15, 37, 16, 2, 26, 4, 22, 11, 44, 0, 5, 4, 7, 6, 48, 0, 51, 52, 37, 5, 58, 6, 75, 202]","[0, 33.75, 35.142857142857146, 35.142857142857146, 40.375, 40.375, 37.339285714285715, 37.035714285714285, 35.142857142857146, 41.05357142857142, 41.05357142857142, 35.142857142857146, 40.375, 41.724137931034484, 39.827586206896555, 41.25, 39.0, 39.0, 39.0, 39.0, 36.75, 37.5, 37.5, 37.875, 36.206896551724135, 37.875, 37.5, 35.625, 35.625, 36.0, 36.0, 37.714285714285715, 36.0, 35.77777777777778, 35.77777777777778, 31.481481481481485, 35.77777777777778, 31.666666666666668, 31.666666666666668, 35.77777777777778, 35.77777777777778, 40.44444444444444, 34.4]","[0, 11244.564872966706, 11939.025374080938, 11939.025374080938, 14586.095562896056, 14586.095562896056, 12973.514788596476, 12845.139782091228, 11939.025374080938, 14871.487076763133, 14871.487076763133, 11939.025374080938, 14586.095562896056, 16140.277100672503, 15104.537393677476, 15331.105454582637, 14392.469971046672, 14392.469971046672, 14392.469971046672, 14377.526898024951, 13447.290694311958, 13766.280064505776, 13766.280064505776, 13903.942865150833, 13548.287182978394, 13933.528377878756, 13766.280064505776, 12963.473412426849, 12963.473412426849, 13129.352326677157, 13129.352326677157, 14035.264877886173, 13129.352326677157, 12680.281504942106, 12680.281504942106, 10724.248302298936, 12680.281504942106, 10691.71483753527, 10691.71483753527, 12680.281504942106, 12680.281504942106, 14636.020305297723, 11263.44057936452]"
wZrfqabjwCXJCSHjP,21,"[1015, 1, 21, 7, 40, 0, 123, 28, 62, 32, 19, 0, 11, 13, 51, 48, 4, 20, 97, 8]","[0, 6.095238095238095, 6.4, 5.342105263157895, 5.342105263157895, 7.6499999999999995, 7.6499999999999995, 14.3, 14.700000000000001, 16.857142857142854, 17.181818181818183, 18.0, 18.0, 20.09090909090909, 18.652173913043477, 20.041666666666668, 23.625, 23.625, 24.5, 28.875, 28.875]","[0, 1026.519117651325, 1040.6780020327226, 791.7610745354916, 791.7610745354916, 1315.7340783383263, 1315.7340783383263, 2891.895015120074, 3038.516633406985, 3727.3588946344867, 3961.54704719177, 4181.728688668822, 4181.728688668822, 4839.7494533467125, 4596.59775420804, 5182.400890436843, 6391.029348037529, 6400.313828462344, 6684.495362803904, 8139.238671958551, 8139.238671958551]"
GfHmSa2M5YHouq8DL,59,"[1014, 8, 4, 4, 4, 6, 4, 35, 0, 11, 0, 9, 45, 59, 7, 17, 2, 2, 10, 51, 4, 67, 84, 1, 39, 40, 37, 64, 79, 25, 3, 83, 27, 84, 0, 60, 92, 1, 0, 0, 0, 0, 0, 0, 0, 0, 113, 1, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 6.315789473684211, 6.315789473684211, 6.315789473684211, 6.315789473684211, 6.315789473684211, 5.342105263157895, 5.342105263157895, 7.6499999999999995, 7.6499999999999995, 7.6499999999999995, 7.6499999999999995, 7.6499999999999995, 10.5, 13.75, 13.75, 14.857142857142858, 14.857142857142858, 14.857142857142858, 14.727272727272727, 15.913043478260867, 16.17391304347826, 18.72, 20.22222222222222, 20.22222222222222, 21.425925925925927, 23.88888888888889, 21.425925925925927, 23.592592592592595, 21.425925925925927, 21.425925925925927, 23.074074074074073, 26.185185185185187, 26.185185185185187, 21.425925925925927, 21.425925925925927, 24.111111111111114, 27.93103448275862, 28.92857142857143, 28.92857142857143, 28.92857142857143, 28.92857142857143, 28.92857142857143, 28.92857142857143, 28.92857142857143, 28.92857142857143, 28.92857142857143, 25.14814814814815, 25.14814814814815, 25.14814814814815, 25.14814814814815, 25.14814814814815, 25.14814814814815, 25.14814814814815, 25.14814814814815, 25.14814814814815, 25.14814814814815, 25.14814814814815, 25.14814814814815]","[0, 981.359763526823, 981.359763526823, 976.7611722518296, 981.359763526823, 976.7611722518296, 791.7610745354916, 791.7610745354916, 1315.7340783383263, 1315.7340783383263, 1315.7340783383263, 1315.7340783383263, 1315.7340783383263, 1962.0778875062022, 2780.6682837693015, 2767.152382310524, 3206.056148531823, 3206.056148531823, 3206.056148531823, 3289.7058809715327, 3747.159174911068, 3823.8537077464503, 4946.937087356807, 5815.769198738503, 5815.769198738503, 6235.908101409106, 7252.914752797533, 6235.908101409106, 6992.269668621802, 6235.908101409106, 6235.908101409106, 6883.483173478512, 8017.16600297244, 8017.16600297244, 6235.908101409106, 6235.908101409106, 7273.348909454122, 9312.398739006692, 9425.780217160183, 9425.780217160183, 9425.780217160183, 9425.780217160183, 9425.780217160183, 9425.780217160183, 9425.780217160183, 9425.780217160183, 9425.780217160183, 7630.854912098509, 7630.854912098509, 7630.854912098509, 7630.854912098509, 7630.854912098509, 7630.854912098509, 7630.854912098509, 7630.854912098509, 7630.854912098509, 7630.854912098509, 7630.854912098509, 7630.854912098509]"
Hqmv2Z6ujYNa8CNyB,28,"[972, 49, 30, 4, 0, 30, 85, 62, 2, 0, 18, 54, 72, 3, 2, 3, 32, 32, 6, 3, 3, 20, 16, 5, 60, 17, 0]","[0, 3.4722222222222223, 6.4, 5.342105263157895, 5.342105263157895, 5.342105263157895, 6.078947368421053, 8.052631578947368, 10.5, 9.450000000000001, 9.450000000000001, 10.714285714285714, 12.380952380952381, 9.225, 9.225, 9.225, 9.225, 10.125, 9.225, 9.225, 9.225, 9.225, 9.214285714285714, 9.225, 9.225, 13.0, 14.850000000000001, 14.850000000000001]","[0, 438.58549033188376, 1040.6780020327226, 787.8700251296198, 791.7610745354916, 791.7610745354916, 929.7672145912427, 1337.2251975852319, 1955.9778101731195, 1701.7006948506141, 1701.7006948506141, 2093.7557485016805, 2491.6350455436755, 1650.6091860108545, 1650.6091860108545, 1650.6091860108545, 1650.6091860108545, 1845.5512265134278, 1650.6091860108545, 1645.21109814549, 1645.21109814549, 1645.21109814549, 1716.4703232131455, 1645.21109814549, 1645.21109814549, 2531.822707568573, 3024.433029295152, 3024.433029295152]"
vz3EKNuXkubpmERdi,41,"[1104, 0, 0, 34, 0, 18, 6, 18, 4, 48, 50, 11, 3, 0, 0, 0, 0, 42, 12, 14, 14, 80, 0, 52, 48, 51, 0, 32, 0, 79, 79, 31, 32, 3, 123, 2, 84, 0, 22, 3]","[0, 9.674999999999999, 9.674999999999999, 9.674999999999999, 11.025, 11.025, 10.35, 10.575000000000001, 11.25, 11.25, 13.75, 15.95, 16.5, 16.5, 16.5, 16.5, 16.5, 16.5, 17.875, 19.799999999999997, 17.547619047619047, 18.571428571428573, 21.0, 21.0, 19.714285714285715, 21.0, 22.90909090909091, 22.90909090909091, 24.0, 24.0, 21.0, 24.0, 22.90909090909091, 24.0, 24.0, 25.09090909090909, 25.09090909090909, 30.43181818181818, 30.43181818181818, 29.391304347826086, 27.130434782608695]","[0, 1753.0122620844338, 1753.0122620844338, 1753.0122620844338, 2054.637498697128, 2054.637498697128, 1897.5267176804418, 1949.7022610162512, 2107.389565580418, 2102.0103155206475, 2746.30466510552, 3299.1807103378055, 3434.3365822862215, 3427.274915829168, 3427.274915829168, 3427.274915829168, 3427.274915829168, 3427.274915829168, 3772.1255461851697, 4329.319112974779, 3843.9056514636222, 4179.795392680166, 5029.697401221936, 5029.697401221936, 4485.571442014911, 5021.864023097739, 5576.888873956113, 5576.888873956113, 5906.538267289264, 5906.538267289264, 5021.864023097739, 5906.538267289264, 5576.888873956113, 5906.538267289264, 5898.716051444639, 6230.788958263085, 6230.788958263085, 7971.114236397486, 7971.114236397486, 7927.032041403432, 7106.371155454408]"
N5rrmTKswhaRqGgE4,8,"[1481, 0, 0, 0, 0, 0, 0]","[0, 32.8125, 32.8125, 32.8125, 32.8125, 32.8125, 32.8125, 32.8125]","[0, 9587.23075920938, 9587.23075920938, 9587.23075920938, 9587.23075920938, 9587.23075920938, 9587.23075920938, 9587.23075920938]"
qskGb5gHLhGacAYJF,20,"[972, 48, 26, 36, 0, 89, 8, 0, 1, 0, 16, 0, 3, 3, 6, 8, 9, 18, 8]","[0, 3.4722222222222223, 7.2, 5.342105263157895, 8.052631578947368, 8.052631578947368, 10.022727272727272, 11.136363636363635, 11.136363636363635, 11.666666666666668, 11.666666666666668, 12.142857142857142, 12.142857142857142, 12.142857142857142, 12.142857142857142, 13.357142857142856, 13.095238095238095, 13.357142857142856, 13.095238095238095, 13.095238095238095]","[0, 438.58549033188376, 1212.5757077256278, 791.7610745354916, 1337.2251975852319, 1337.2251975852319, 1991.426897453148, 2296.030773066092, 2296.030773066092, 2330.19789766529, 2330.19789766529, 2455.6551077443182, 2455.6551077443182, 2449.719839560509, 2455.6551077443182, 2781.6173662106426, 2713.640675833538, 2781.6173662106426, 2713.640675833538, 2727.07584922612]"
xmPuFDMrQCdAitvm8,41,"[1015, 2, 44, 13, 11, 8, 13, 8, 21, 34, 11, 4, 6, 0, 0, 3, 10, 10, 121, 0, 0, 1, 19, 46, 6, 115, 2, 6, 4, 36, 26, 10, 11, 4, 5, 3, 3, 2, 2, 4]","[0, 6.4, 6.4, 8.75, 9.625, 8.75, 7.875, 9.0, 8.75, 9.075, 6.0, 6.222222222222222, 6.222222222222222, 7.25, 7.25, 7.25, 8.055555555555555, 8.973684210526315, 7.894736842105264, 15.666666666666668, 15.666666666666668, 15.666666666666668, 15.666666666666668, 14.547619047619047, 16.714285714285715, 17.023809523809526, 11.100000000000001, 11.100000000000001, 11.399999999999999, 11.399999999999999, 13.975, 16.099999999999998, 15.75, 16.099999999999998, 16.099999999999998, 16.099999999999998, 16.099999999999998, 16.099999999999998, 16.099999999999998, 16.099999999999998, 16.099999999999998]","[0, 1040.6780020327226, 1040.6780020327226, 1569.0359799187281, 1783.4708971742878, 1569.0359799187281, 1359.7895823846027, 1620.0, 1562.9765314765546, 1661.7559968095663, 884.8983533475532, 931.0129114611121, 926.6502424271131, 1131.7011639224522, 1131.7011639224522, 1131.7011639224522, 1304.0178020505623, 1570.2753906554026, 1329.5786268921356, 3505.120720157021, 3505.120720157021, 3505.120720157021, 3505.120720157021, 3161.7619557334756, 3742.140118266966, 3828.657055010494, 2162.2668012121208, 2162.2668012121208, 2235.9624445815234, 2235.9624445815234, 2898.6703682837974, 3508.500598441777, 3404.469098472984, 3508.500598441777, 3499.154557229093, 3508.500598441777, 3508.500598441777, 3508.500598441777, 3508.500598441777, 3508.500598441777, 3508.500598441777]"
KieEqpsEDtyuYQxSF,10,"[972, 32, 34, 5, 12, 16, 157, 64, 63]","[0, 3.4722222222222223, 5.342105263157895, 7.815789473684211, 8.052631578947368, 8.289473684210526, 8.052631578947368, 15.130434782608695, 14.413043478260871, 10.738095238095237]","[0, 438.58549033188376, 791.7610745354916, 1292.676373502117, 1337.2251975852319, 1382.0003015161112, 1337.2251975852319, 3525.957211300733, 3360.060989789261, 2120.1037528765582]"
J6NzdTwJ6a8SDtfej,4,"[967, 7, 2]","[0, 5.342105263157895, 5.526315789473684, 5.526315789473684]","[0, 791.7610745354916, 823.011728471449, 823.011728471449]"
5uxH5dFMgnK6fvAA7,16,"[1657, 2, 2, 2, 16, 7, 2, 7, 7, 7, 7, 7, 2, 22, 24]","[0, 35.851851851851855, 35.851851851851855, 35.851851851851855, 35.851851851851855, 35.851851851851855, 35.851851851851855, 35.851851851851855, 35.851851851851855, 35.851851851851855, 35.851851851851855, 35.851851851851855, 35.851851851851855, 35.851851851851855, 36.74074074074074, 35.851851851851855]","[0, 11860.507448850072, 11860.507448850072, 11860.507448850072, 11860.507448850072, 11860.507448850072, 11860.507448850072, 11860.507448850072, 11860.507448850072, 11860.507448850072, 11860.507448850072, 11860.507448850072, 11860.507448850072, 11860.507448850072, 12219.695317050124, 11860.507448850072]"
2bBZZj5GEXgQMJ8Wf,10,"[1001, 35, 78, 1, 1, 141, 0, 13, 0]","[0, 5.342105263157895, 8.052631578947368, 11.785714285714285, 11.785714285714285, 11.785714285714285, 16.0, 16.0, 16.25, 16.25]","[0, 791.7610745354916, 1337.2251975852319, 2391.029143945058, 2391.029143945058, 2391.029143945058, 3607.7659274789835, 3607.7659274789835, 3677.5923086371604, 3677.5923086371604]"
8WAv3kjW4Wi6S2MWM,65,"[1029, 0, 78, 4, 0, 1, 1, 14, 18, 51, 8, 14, 8, 2, 5, 15, 20, 4, 3, 3, 4, 2, 27, 4, 1, 25, 3, 3, 1, 20, 10, 2, 35, 0, 49, 2, 13, 10, 33, 26, 34, 28, 36, 36, 1, 2, 23, 34, 6, 23, 16, 34, 6, 6, 1, 11, 11, 2, 2, 29, 25, 4, 24, 24]","[0, 6.6, 6.6, 10.083333333333332, 9.166666666666666, 9.166666666666666, 9.166666666666666, 9.166666666666666, 10.083333333333332, 11.96, 9.0, 9.214285714285714, 9.0, 9.0, 9.0, 10.0, 9.523809523809524, 9.0, 9.214285714285714, 10.238095238095237, 9.214285714285714, 10.0, 10.0, 13.61904761904762, 12.857142857142858, 12.857142857142858, 10.238095238095237, 10.238095238095237, 10.238095238095237, 10.238095238095237, 7.619047619047619, 8.386363636363637, 9.0, 13.142857142857144, 13.142857142857144, 11.0, 11.0, 12.521739130434781, 11.0, 13.565217391304348, 15.543478260869565, 12.782608695652176, 13.565217391304348, 17.65217391304348, 15.543478260869565, 15.543478260869565, 16.73913043478261, 13.565217391304348, 11.0, 11.0, 13.847826086956523, 12.782608695652176, 15.543478260869565, 15.543478260869565, 15.543478260869565, 15.543478260869565, 17.043478260869566, 15.543478260869565, 15.543478260869565, 15.543478260869565, 17.65217391304348, 15.543478260869565, 15.543478260869565, 16.391304347826086, 15.543478260869565]","[0, 1082.5548878995753, 1082.5548878995753, 2218.223199740135, 1953.1484718499105, 1953.1484718499105, 1953.1484718499105, 1953.1484718499105, 2218.223199740135, 2897.3279207585506, 1676.5524087198166, 1727.1056769304766, 1676.5524087198166, 1676.5524087198166, 1676.5524087198166, 1930.933794053723, 1815.6396257585252, 1676.5524087198166, 1727.1056769304766, 1982.9731846238806, 1727.1056769304766, 1936.8575291675115, 1936.8575291675115, 2935.652448954766, 2689.907786938191, 2689.907786938191, 1982.9731846238806, 1982.9731846238806, 1982.9731846238806, 1982.9731846238806, 1354.279676124983, 1609.213707477921, 1676.5524087198166, 2764.9456733670377, 2764.9456733670377, 2364.4011074878736, 2364.4011074878736, 2801.502592243909, 2364.4011074878736, 3097.2737634844602, 3709.5573782793294, 2882.516894447105, 3112.004793926948, 4394.209611671669, 3701.3615519027276, 3701.3615519027276, 4105.87761100148, 3097.2737634844602, 2364.4011074878736, 2364.4011074878736, 3211.9473966696314, 2882.516894447105, 3709.5573782793294, 3709.5573782793294, 3709.5573782793294, 3709.5573782793294, 4198.726058514437, 3709.5573782793294, 3709.5573782793294, 3709.5573782793294, 4403.057263900785, 3717.6708331478562, 3709.5573782793294, 3970.0581047535534, 3709.5573782793294]"
v3qY8WFSsLwwzHHdu,7,"[1017, 1, 35, 77, 1, 25]","[0, 6.095238095238095, 6.4, 8.325000000000001, 11.136363636363635, 11.666666666666668, 11.666666666666668]","[0, 1026.519117651325, 1040.6780020327226, 1453.9501492603947, 2284.0738608781626, 2318.063055236469, 2318.063055236469]"
a9dLFEegbTgtJWAQK,6,"[1045, 1, 51, 27, 21]","[0, 10.285714285714285, 10.8, 12.571428571428573, 12.571428571428573, 13.428571428571429]","[0, 2044.1637033936581, 2081.330316182634, 2622.697026793272, 2622.697026793272, 2847.7533241551296]"
WbPbcoP5sWF4BRJ9u,19,"[1005, 38, 49, 4, 2, 0, 47, 47, 20, 104, 28, 1, 2, 55, 20, 44, 0, 20]","[0, 5.342105263157895, 7.6499999999999995, 7.2, 8.0, 8.0, 8.0, 8.0, 8.0, 7.894736842105264, 14.0, 14.318181818181818, 14.318181818181818, 15.0, 11.428571428571427, 10.571428571428571, 11.727272727272727, 11.727272727272727, 12.717391304347826]","[0, 791.7610745354916, 1315.7340783383263, 1223.146431782637, 1411.834331846842, 1411.834331846842, 1411.834331846842, 1411.834331846842, 1411.834331846842, 1329.5786268921356, 3320.0645049193295, 3277.029078744049, 3277.029078744049, 3337.714802424494, 2341.8509836086323, 2131.0023890646125, 2527.871101150178, 2527.871101150178, 2942.1116463918734]"
XReH7wYuAhnyvk8E3,4,"[1039, 9, 26]","[0, 6.6, 6.4, 7.342105263157895]","[0, 1082.5548878995753, 1040.6780020327226, 1188.525844264596]"
YYeAtXkLd6xvGCjbm,11,"[1003, 29, 2, 27, 24, 30, 0, 21, 73, 41]","[0, 5.342105263157895, 6.947368421052632, 6.947368421052632, 6.7368421052631575, 5.444444444444445, 7.578947368421052, 7.578947368421052, 8.68421052631579, 12.857142857142858, 15.363636363636365]","[0, 791.7610745354916, 1098.8339087702457, 1098.8339087702457, 1065.5359115347835, 775.8931838580932, 1243.1252301239142, 1243.1252301239142, 1493.6093768546534, 2689.907786938191, 3499.418663343208]"
6akcARNcfG6ZeYtQr,7,"[1013, 0, 26, 2, 4, 2]","[0, 6.75, 6.75, 6.857142857142857, 6.4, 6.4, 6.857142857142857]","[0, 1126.5192285484989, 1126.5192285484989, 1199.9088029138895, 1040.6780020327226, 1040.6780020327226, 1199.9088029138895]"
