id,parseerror_distances,not_parseerror_distances
3ynEyHP4ur6u3SC6h,[],"[26, 5, 5]"
jjyDpCizxTLPTtTZA,[],"[0, 0, 0, 0, 73, 17, 63]"
NwmghKJmeysdWHNFX,[],[]
KSfHaMg3C3944Kn6E,[],[]
funjua3D6gw5Ga9rF,"[1, 1, 0, 129, 55, 3]","[7, 55, 97, 0, 0, 0, 0, 0, 77, 65, 73, 9, 3, 27, 4, 4, 13, 13, 87, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
urqWAit3kWAAbDnjx,"[26, 1, 1, 2, 2, 39, 101]","[11, 1, 1, 2, 2, 91, 4, 4, 2, 2, 2, 2, 26, 3, 76, 30, 45, 10]"
cRTsToyKTcedzCu9A,[1],"[0, 66, 3, 5, 24, 1, 29, 35, 21, 51, 68, 52, 41, 41, 7, 10, 3, 8, 36, 0, 1, 88, 4, 83, 98, 76, 28, 34]"
3sS2pHYBBtwcbNnBx,[],[]
8EW3cbN7cBBAzaGvD,[0],"[74, 27, 73, 53, 87, 0, 0, 81, 29, 0, 51, 54, 53, 4, 13, 57, 13, 171, 0, 171, 0, 1, 17, 73, 123, 17, 0, 126, 62, 62, 0, 107]"
9jYaLMNSSASW4W9KE,[],"[69, 50, 0, 48, 107, 0, 4, 29, 1, 121, 4, 4, 4, 4, 74, 59, 7, 60, 7, 42, 96, 0, 15, 22, 27, 10, 29, 8, 4, 21, 41, 13, 14, 13, 13]"
vzY6vGR8EfdRZrBrW,[],[]
mThi528pHpWGxuJSa,[],[2]
5qKb2xidXrQnA9ZoQ,[],[]
YgAMZ4eiu5cqYcXD9,"[0, 0, 7, 13, 1, 2, 31, 0, 9, 4]","[10, 14, 40, 21, 23, 0, 23, 21, 145, 90, 68, 1, 9, 1, 45, 8, 8, 20, 1, 0, 24, 14, 42, 1, 47, 40, 27, 43, 72, 61, 1, 3, 7, 27, 41, 118, 0, 14, 13, 56, 152, 0]"
HxRYsMyg6LGCZBE6q,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 8, 28, 20, 1, 0, 0, 1, 2, 41, 41, 41, 0, 10, 13, 7, 44]"
EvQohTMe5jYRyzmwr,"[0, 4, 59, 1, 5, 1, 36, 2, 26]","[43, 40, 13, 0, 34, 26, 14, 17, 15, 21, 17, 25, 57, 2]"
WB8MdsYi5hkNLR7MW,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
RRD7xTz3vaWZwb4hE,[0],"[10, 74, 72, 15, 8, 20, 43, 48, 0, 105, 0, 2]"
AmzjwhyqqeWRfptKv,[],[2]
RYeZv6LeWLTyH7ah5,[],"[20, 0, 0, 0]"
H3M5SYc5H2JWpWcvC,"[15, 0, 8, 0, 76, 4]","[9, 53, 0, 10, 47, 0, 0, 0, 9, 0, 0, 0, 0, 76, 23, 23, 48, 79, 4, 3, 3, 6, 1, 4, 40, 36, 41, 0, 0]"
WAm2bAZSLm5QoRxN4,[],[0]
DnDh3b3rqc2PFfTMi,[],[]
jedAH9Jo2P9LrDXPL,[],[]
WCNsKXD4dd23MMXyW,"[14, 80]","[40, 35, 17, 32, 49, 65, 17, 10, 81, 105, 11, 85]"
y5ZpfiNiCiFYxc5hD,"[1, 3, 1, 5, 19]","[6, 54, 0, 2, 56, 22, 98, 91, 4, 4, 19, 4, 4, 4, 0, 0, 79, 17, 41, 90, 69]"
arvk8Rfkd7nsuZETy,"[8, 7, 8, 1, 2, 10, 7, 0, 7, 1, 12, 14, 11]","[8, 8, 68, 12, 30, 49, 0, 19, 19, 7, 9, 8, 17, 8, 69, 80, 33, 97, 7, 14, 26, 12, 38]"
bHwLkhpMchCSsmbZs,"[2, 2]",[]
yKH52Bbz9xQemPMTh,[],[]
X8pAMKBac4SsjwBTw,"[1, 7, 9, 3, 48, 2, 0, 0, 16, 0]","[33, 28, 27, 34, 100, 73, 45, 1, 50, 0, 5, 8, 6, 4, 4, 119, 119, 40, 40, 7, 7, 19, 38, 86, 61, 1, 20, 20, 4, 2, 17, 17, 21, 21, 17, 17, 59, 59, 20, 117, 4, 2, 46, 25, 73, 11, 26, 78]"
dmqQX6XkTjDkRsCeD,[],"[69, 80]"
Li4CpzhDmWErXSggq,[],"[63, 47, 7, 16, 11, 40, 6]"
fA8tb3Ra47uhp5w7f,"[1, 2, 7, 16, 18, 1, 14, 16, 2, 123, 123, 22, 5, 0, 24, 1]","[68, 78, 0, 123, 52, 20, 117, 37, 3, 2, 0]"
DW7F7WXnafQ5RuCT2,"[15, 0, 8, 0, 76, 4]","[9, 53, 0, 10, 47, 0, 0, 0, 9, 0, 0, 0, 0, 76, 23, 23, 48, 79, 4, 3, 3, 6, 1, 4, 40, 36, 41]"
Erq7BjWBWyghCm5Dp,"[8, 1, 1, 23, 8, 14, 1, 46, 1, 2, 1, 2, 0, 14, 1, 1, 7, 6, 2, 4, 4, 1, 4, 1, 4, 1, 20]","[61, 35, 162, 44, 24, 310, 273, 296, 142, 9, 29, 152, 78, 10, 19, 32, 34, 37, 47, 14, 4, 12, 1, 246, 0, 12, 112, 244, 4]"
rXBH7wuacBZxxbKGu,[],[]
wGaiRC8ASajXRYQkA,[2],"[28, 33, 0, 15, 123, 2, 64, 65, 2, 48, 9, 84, 6, 15, 10, 10, 10]"
riRxur7vPrYMkQAFa,"[1, 2, 1, 1, 7, 9, 23, 23, 7, 13, 12, 8, 16, 23, 14]","[53, 51, 137, 22, 22, 0, 19, 13, 12, 46, 0, 14, 31, 38, 0, 44, 66, 75, 49, 3]"
jqNP7wESpe6dZaLRL,"[0, 108, 135, 0, 108]","[67, 56, 53, 53]"
X6443fAgS7XEo2D2b,[47],[24]
kTXFanYRYuAAMMNAS,[19],"[7, 55, 58, 2, 18, 3, 6, 63, 24, 2, 6, 26, 6, 50, 53, 44, 47, 6, 54, 78, 78, 81, 3, 59, 5, 3, 59, 2]"
aA48gWXTrGrRnrC5K,[],"[25, 4, 29, 46, 14]"
KX5QGZgqKEwtmoZWT,[],"[0, 0]"
R9wXW8kyAXjiWgpNR,"[15, 0, 8, 0, 76, 4]","[9, 53, 0, 10, 47, 0, 0, 0, 9, 0, 0, 0, 0, 76, 23, 23, 48, 79, 4, 3, 3, 6, 1, 4, 40, 36, 41]"
Ls6B6PFoyec2vdiS8,"[3, 16, 10, 1, 11, 10, 10, 38, 2, 32]","[0, 90, 10, 44, 45, 4, 43, 44, 32, 22, 181, 0, 15]"
4TYGxGs6gGH6mH5mR,"[13, 2, 22, 2, 3, 2, 66, 13, 11, 1]",[]
ym8sQNznwDnu52rr7,"[16, 1, 4]","[49, 38, 1, 110, 87, 2, 96]"
yQtdWptQerPxJi2QB,[],"[20, 11, 7]"
5DRERff6EaqLvNfrH,[1],"[0, 0, 20, 2, 4, 45, 42, 17, 49, 2, 3, 3, 3]"
2TQizC5aiwY2eB75D,[],[]
6RGv3bBzNnnMzjuBM,"[4, 7, 87, 1, 21, 3, 43, 11]","[8, 30, 28, 0, 34, 30, 22, 55, 43, 17, 17, 20, 24, 57, 27, 0, 15, 31, 73]"
PgRSCugvreNrqCTys,[],"[2, 64, 34, 0, 153, 172]"
5PFaY2bNyRKoRDapm,"[1, 1, 0, 1, 33, 2]","[43, 13, 2, 5, 7, 19, 7, 86, 24, 2, 40, 19, 82, 32, 9, 15, 5, 28, 17, 9]"
PSRzEEPzaBwbQqgoY,"[0, 1, 46, 0, 15, 1, 2]","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 5, 1, 1, 5, 7, 13, 1]"
Eac6hwwRFA3DknWfA,[],[1]
KThXBgWvreDeJWpbo,[],"[0, 11, 6]"
2cZRjoa4r4AvRxemK,"[8, 9, 1, 2]","[44, 15, 2, 12, 0, 0, 17, 20, 92, 1, 4, 57, 19, 2, 49, 2, 27, 34, 8, 65, 84, 19, 1, 1, 17]"
ii3fkRy4mhaMa28Qv,[],[0]
JzHWhdnchBExXqTwN,"[0, 0, 1]","[54, 31, 14, 49, 62, 68, 44, 74, 2, 2, 9, 7, 9, 29, 22, 14, 2, 22, 14, 34, 2]"
oWDienBqhcxdP6DrY,[],[]
tKKhSTbcf7Rtwe3pz,[],[]
neFXFaY5zNKCbP4Hd,[],[]
RfuYwa552iyCBinK2,"[1, 7, 9, 3]","[65, 33, 0, 4]"
X7jBNAEbP4csHppDp,"[26, 1, 18]",[]
Q2AG6dEAQwDb6rfSh,[],[0]
f5ai2HXYfgwneddCG,[],"[67, 53, 51, 105, 145, 78, 100, 144, 98, 14]"
eT3mhCtDKX2rtizNK,"[1, 2, 1, 5, 1, 1]","[28, 32, 0, 2, 4, 90, 56, 59, 50, 60, 2, 2, 20, 2, 26, 0, 0, 4, 95, 14, 2, 73]"
4Wbuir8hfv7QpmJc3,[],"[13, 136, 16, 9, 2]"
srEXdoXwKa3g9ut26,[],"[63, 8, 78, 6, 3, 2, 52, 122]"
nPFjR3XBs3xgHHNM2,"[1, 1]","[29, 11, 3, 62, 8, 35, 12, 0, 0, 78, 116, 1, 35, 5, 9, 25]"
w9J2YTzubema7bbiP,[],[]
RaKci8NNvBdpcbgHG,"[1, 7, 7, 7]","[55, 30]"
gLtThTBad4BkHuCgL,[0],[35]
5odeMcT9NePjXJ6L3,"[4, 1, 4]","[0, 76, 110, 66, 2, 2, 3, 3, 44, 6, 25, 6, 17, 365, 361, 0, 0, 0]"
ZJQCKGRcdKWwC8muj,"[8, 1, 23, 6]","[44, 3, 2, 17, 4, 43, 4, 3, 88, 12, 34, 15, 15, 87, 44, 22, 12, 57, 6, 11, 60, 2, 78, 50, 43]"
FW4HaKjpXMovcvQbN,[],"[10, 7, 4]"
DdfYBY2CNbTiKQimt,[],[]
uWAYXMr6QWAhiWdvL,[],[1]
rgpZeZhtbcoaTn3wh,[],[0]
NPewaXZhHA2GGa4Cc,[],[0]
mSMk2iATRzZwdzsrs,[114],[]
jXSKnwNSfveiqn6dd,"[1, 1]","[0, 0, 6]"
qJgzoWMw6P3gY5ug2,"[0, 0, 4, 1, 0, 9, 1, 44, 225, 0]","[0, 0, 0, 8, 17, 7]"
zqCJQiHN3GizL5f79,[],[]
g3XohFqvr5MFnH55S,"[5, 5, 127, 1]","[59, 54, 86, 0, 2, 47, 42, 1, 73, 23, 57, 12]"
pLwvT8vqWeuAevaRi,"[27, 0, 40, 1, 4]","[9, 8, 13, 9, 8, 45, 0, 54, 15, 15, 100, 5, 1, 1, 34, 2, 27, 17, 23, 32, 50, 14, 110, 110, 5, 96]"
fyGxqta6HQP6RJ87M,[],"[0, 0, 0, 0]"
StJB3xF4yrhNG6Fai,"[2, 0, 3]","[57, 53, 47, 39, 38, 2, 133, 62, 3, 7, 166, 19, 17, 18, 106, 87, 49, 36, 22, 94, 93, 6, 20, 76, 87]"
exFe5Xehaq44apL5F,[],"[56, 53]"
ss2NdKXunofhQZ67Q,[],[]
ijt2oWZ9QEfPGQJWp,"[15, 0, 8, 0, 76, 4]","[9, 53, 0, 10, 47, 0, 0, 0, 9, 0, 0, 0, 0, 76, 23, 23, 48, 79, 4, 3, 3, 6, 1, 4, 40, 36, 41]"
KQ2mKYYZBEpJKTZBe,"[2, 0, 1, 1, 1]","[42, 55, 54, 1, 0, 12, 8, 8, 97, 72, 0, 117, 88, 70]"
FbMc4rJpXAM6Yv3c5,[],[]
SPdtjnS5hxhHZMDzz,"[1, 10, 1, 0, 52, 52, 59, 59, 40, 13]","[54, 0, 7, 0, 0, 0, 4, 16, 17, 8, 47, 49, 0, 62, 0, 1, 13, 6, 10, 18, 10, 10, 0]"
cbyZqyEL3PKDfEAH2,[32],"[10, 17, 7, 12, 63, 30, 49, 8, 27, 74, 42, 22, 30]"
LyQP5kXnwWXb96yBc,"[2, 19, 20, 10, 36, 1, 6]","[22, 26, 18, 19, 40, 51, 46, 55, 39, 103, 83, 1, 4, 54, 19, 106, 26]"
YCnYnjoWReohrXxGB,[],[]
nYbWto8AeuMm9qv4G,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
abtaRYeJMcSZxXtts,"[4, 1, 6, 1, 1, 5, 1, 2, 29, 3, 10, 0, 28, 4, 1]","[8, 33, 6, 6, 92, 4, 3, 26, 11, 3, 16, 38, 41, 95, 60, 18, 53, 89, 80, 69]"
gtbLiJGAf8mEEs6Pn,"[1, 14, 44, 0, 2, 1, 2]","[13, 44, 55, 52, 94, 0, 1, 10, 69, 61, 72, 2, 32, 14, 47, 45, 28, 2, 7, 9, 25, 80, 109, 63, 7, 77]"
aSo7pMt4ZfmcPfePj,[],"[8, 38, 34, 7, 31]"
Nm8RE9FvzJY5zPxQz,"[43, 22]","[17, 6, 21, 4, 2, 2, 23, 2]"
K3ugDYXDB77FCovJN,[],[]
BpX9krZhiHY8rzvQG,[1],[]
2M8acG8cyjGf8WpYN,"[1, 84, 5, 43, 317, 26, 1, 4, 22]","[0, 0, 0]"
Rg75JMB6TcZvhjZ5a,"[10, 60, 1, 3]","[0, 116, 10, 20, 27, 78, 84, 1, 24, 97, 55, 4, 0, 7, 12, 5, 12, 12, 11, 4, 10, 11]"
nkR4m4a4nybjBz6ZD,[],[1]
yoiBd5FrHHhBNmAYa,[],[]
zNFzh4cXSQHnTfjdH,[],[16]
9AM5bhTKM6eSXYyvh,[],"[0, 0]"
uH5HJcRbuuARLgRTZ,[],[]
rXszsxSPtqW9SXS75,"[6, 1]","[4, 67, 52, 2, 51, 63, 7, 53, 24, 102, 1, 62, 26, 14, 1, 38, 0, 57, 4, 72, 45, 72, 43, 104, 10, 19, 95, 34, 111, 165, 4, 11, 20, 246]"
BuDp5zrJebxLxMXtE,"[9, 19, 82, 0, 51, 63, 1, 32, 71]","[21, 1, 35, 0, 0, 9, 0, 18, 4, 4, 48, 127, 0, 8, 46, 34, 0]"
HmSL2y78we2aiqB3f,[],"[2, 34, 4]"
9W2RYRvQAbCc5T2dt,[],"[1, 0, 0, 0]"
94GoSD5XiBQEQWBtZ,[],"[22, 28, 23, 22, 24, 78, 72, 69, 48, 6, 1, 11, 7, 6, 6]"
WWwKBNsriZ5RzFh7Z,[],[23]
QCgyKom6Xdz8JqrDH,"[0, 3, 3]","[44, 39, 85, 38, 64]"
pRxJGRpyzPAsYiELy,"[80, 1, 1, 1, 2, 0, 71, 189, 3, 1, 4]","[402, 57, 64, 52]"
AQ6mb648PQNsHFCKt,"[8, 5, 38, 1, 2]","[21, 28, 29, 20, 102, 9, 56, 19, 53, 28, 45, 35, 9, 25, 15, 23, 49, 0, 36, 11, 34, 31, 31, 2, 0, 33, 34, 51]"
M9JHbzAgLM8D8FBEn,[],[0]
G8pYtzWYcBDHdjjPt,"[5, 91]","[68, 0, 46, 47, 0, 115, 0, 4, 43, 81, 0, 9, 1, 109, 0, 66, 77, 0, 82, 0, 63, 32, 10, 0, 1, 0, 133, 0, 20, 26, 30, 26]"
WMC5cTmiXRuTgReMK,"[5, 6]","[56, 0, 0, 31, 77]"
v2Ly7JzwExJx7wXM3,"[10, 22, 109, 3, 1, 90, 0, 1, 4, 2, 96, 15]","[67, 3, 9, 0, 0, 1]"
xaXL9D67ZiKM633yZ,[],[0]
CWbDiMnQmFyDyDnWh,"[5, 9, 7, 33, 1, 2, 5, 23, 1, 8, 4, 2, 6, 17, 6]","[29, 67, 51, 32, 32, 0, 0, 17, 23, 115, 37, 49, 29, 78, 6, 32, 40, 37, 92, 39, 93, 0, 4, 12, 30, 4, 115, 9, 90, 90, 137, 42, 7, 81]"
nnt9NSEpyje6mCcDG,[],"[59, 31, 42, 84, 24, 39, 35, 4, 24, 34, 46, 70, 1]"
QLvKWquRHwnSr3KTw,"[29, 4, 4, 33]","[20, 16, 49, 53, 35, 2, 25, 53, 2, 15, 46, 2, 4, 42, 3, 79, 0, 34]"
yHJNs44NC64ddQAno,[],[]
ASrcLLgfAwnHtJh88,"[19, 1, 17, 2, 12, 1, 15, 0, 23, 20, 10, 0, 4, 1, 4, 17, 2, 1, 4, 10, 159, 1, 1]","[2, 2, 54, 64, 46, 21, 1, 95, 72]"
DH3YmuTazQPt8vjk5,[],"[7, 44, 49, 143, 1, 35]"
vbEH3HJMbDhqYXmGm,[],[]
da2ABwet8h7ru5kjn,"[4, 2, 1, 1]","[8, 8, 44, 0, 38, 96, 10, 4]"
ELh2tgisM2qWH3HWx,[],[]
boGJwZpqwoPLa4NAn,[],[1]
CdbhRpE8XJ8DYuBCt,[],"[0, 0]"
noSrpMyRB5vbwHJww,[],[]
Hnn97xSh9N6nD2GN8,"[4, 13, 51, 1, 1, 2, 2, 26, 2, 18, 20]","[2, 59, 1, 59, 20, 8, 48, 17, 18, 79, 60, 4, 4, 20, 17, 21, 60, 39, 0, 12, 25]"
GudKWTmqRBKgfy7im,[0],[13]
ciRf4igqLGScPWtJX,"[17, 5, 1, 18, 13, 34, 4, 0, 0, 18, 1, 17, 0, 10, 13, 2, 29, 4, 0]","[36, 12, 70, 9, 5, 5, 86, 6, 0, 6, 22, 0, 2, 2, 7]"
wTEmL9WSHD5cLntnS,"[1, 1, 19, 4, 10, 10, 2, 11]","[68, 49, 4, 9, 27, 2, 4, 48, 8, 67, 22, 104, 74, 5, 92, 69, 74, 79, 100, 40, 133, 20, 0, 13, 57]"
D9fmJKMkoHjRQXMog,[],"[6, 67, 53, 0, 51, 112, 75, 54, 31]"
rJGvAXSKLHuTNmPYZ,[],"[41, 0, 56, 54, 57, 43, 16, 96, 70, 42, 28, 75, 69, 2, 2, 324]"
fLh48bj74ZR5ipdro,"[5, 83, 10]","[42, 105, 48, 32, 9, 64, 32, 84, 51, 27, 62, 61, 30, 112, 36, 104, 71]"
ufZ5mthgkMRTKQNaY,"[13, 13, 0, 0, 2, 7, 7, 1, 49]","[13, 37, 31, 73, 49, 29, 2, 11, 23, 13, 0, 0, 0, 0, 20, 0, 11, 31, 22, 21, 4, 20, 57, 29, 21, 32, 13, 16, 8, 1, 197, 0, 0]"
s2n9TGS2dWrsvh9Hx,[],[]
phGjsxd7tTEmScQdp,"[49, 46, 8, 2]","[49, 10]"
TYrmwX9AvsC2Sk5eZ,"[0, 5]","[63, 49, 114, 80, 71, 134, 33, 94, 20, 93, 60, 108]"
mBM4d4Ryjt53wXEEJ,[],[]
bKTTTvLB6rWwFaemb,[6],[]
s4oeqhhYxo95wzdim,[0],[33]
mzsCp4SYiFzfAoep9,[],[]
oGLnoJqcMp9xbebh8,[],"[23, 15]"
uQzXZpZhuea5jkuQt,[],[]
JSrAcQgSMfcif9HKB,[],[]
b4iqp5PBXb6q8N64D,[],"[0, 0, 0]"
tMBLDhtK8Y3Mo2x47,[],"[0, 0, 0]"
QzY55T5xP8JbaXEaY,"[0, 0, 0, 0, 0, 2, 37, 15]",[]
SrWEeBTd66nAxjSaC,[],"[15, 37, 14, 1, 44, 70]"
7JbWPpTZQonwhqbwc,[],[]
q7QmJf9uLS3NtiED6,[],[]
kgonBzPXS2Bn98ELB,[],[]
ioGJNuZdfj6QotH6E,"[7, 25, 0, 4, 1]","[35, 4, 5, 13, 3, 1, 1, 1, 15, 14]"
XXtP59jThbfWjcjWZ,[],[]
TB8kh44erYpMLeYgs,"[4, 2]","[33, 0]"
GzgWiEcnWydpPevia,"[6, 8, 0, 8, 18, 5, 2, 13, 1]","[38, 0, 0, 0]"
de9sHFGLiH2LcmoB5,[],[]
H9zrPc5JCQgWuSxRD,[],[]
BEqgwHwNNgTqMrrx4,[],[]
2g7kFa3PuxKWmCWp2,[],[]
8okLoy3yq3CBqhkZH,"[1, 2, 11]",[]
fkrCTQY3NcwuoAQcB,[],[]
zziKDgMCHKrfAn6ci,"[1, 2]","[15, 1, 52, 2, 15, 51]"
gLT8JpCXfqyfpxuHD,[],[]
HJzNwiesNXnwX5FAQ,"[0, 18]",[]
LYc3zfKMB3pTDC8Wh,[],[]
gzmDmvFy76TQAeHfY,[],"[0, 0, 49, 13, 13, 14, 30, 49, 4, 22, 1, 0, 0, 0, 0]"
NNgcJonp3wxmX3YXE,[],[]
f8eNqbES83mNemabL,[],"[14, 2, 33, 0, 1, 47, 14, 7, 27, 22]"
uD3NfSPoXJ2xzcidp,[],[]
TZYNA6qQE2FqE8pWD,"[1, 1, 2]",[2]
ZY9SDTjjackPvjqk7,"[0, 4]","[37, 44, 2, 120, 22, 0, 23]"
t4MY45FWpt7KMR2pJ,"[0, 0]","[37, 1, 60, 11]"
9ZnhrcdQRn3kzBDqj,[],"[2, 38, 7, 54, 60, 5, 9, 14]"
PESZmyA7ix4RxCNGr,[],"[0, 0]"
XmtYDpt2suL8ou4YQ,"[7, 7, 11, 1]","[38, 0, 0, 4, 4, 50, 0, 6]"
JHFTSKohRPCAhdNyx,"[0, 2, 0, 31, 15, 0, 1, 43]","[38, 2, 2, 9, 0, 2, 98, 12, 1, 1, 20, 1, 0, 0, 0, 0]"
gAMFjdjyJpz5oGHxN,[2],"[0, 0, 0, 20, 10, 5]"
3oovkC58JwJhtdiiA,[],"[7, 37, 17, 18, 7, 12]"
ja7ugWkhx7PidNzpC,[],[]
G3xRS3SxkPwwJt6b9,[],[]
J5Qpzr7RgaaGz6L97,[],"[2, 55, 45, 4, 24, 20, 38]"
o2vvJBSYSBwFG93da,[],[]
Q97SqaZhLvtTXE9SX,"[6, 16, 10, 1, 11, 1]","[2, 13, 16, 37, 2, 46, 16, 26, 26, 2, 42, 37, 6, 6, 0, 0, 0, 4, 5, 1]"
KuGGzmSd23DBci2Pe,[],"[36, 43, 43, 11, 107, 48]"
FaAzheEMEjfrfmRaJ,[],"[10, 16, 16, 40, 0, 59, 0, 9, 58, 71]"
wn5xC76EZRKrgtX84,[0],[]
Mkxt4xMQKp7bi4D4J,[],[]
yPAa2chXt8g6dEcMj,[],[]
dfapekEtnJCDbokJ8,[],"[0, 0]"
HkHcxmuwdsjGFyyfn,[],[]
RyftPe728gN9LZ82f,[],"[16, 36, 51]"
LdAABbbWc3JoCZ8vN,[],[]
N4Gkwg99SpbpaJrqS,[],[]
w47cmERFC8Z9F443H,"[8, 17, 6, 3, 5, 4, 4]","[6, 38, 8, 8, 74, 0, 0, 10, 57, 21, 110, 39, 3, 42, 0, 1, 4, 0, 65, 9, 0, 0, 7, 1, 1, 4, 13, 35]"
F66EnuCxru5R5vEGx,[],[0]
4EqAsNMY3BKtYKXLc,"[75, 0, 64, 8, 8, 10]","[2, 21, 21, 35, 6, 0, 1, 8, 20, 9, 2, 33, 12, 2, 2, 13, 12, 29, 29, 28, 1, 28, 0]"
aqNgD3zzEzmpYigx3,[],"[0, 56]"
XRLC6e8bWysRenJC7,[],"[35, 1, 67, 12, 8]"
CZsYGBfhuJt5zEBFR,"[23, 14, 12, 23]","[37, 8, 18, 8, 5, 76, 49, 0, 1, 7, 5, 14, 28]"
tWdrNjYqaNxb6PMGA,"[2, 1, 14, 12, 13]","[36, 1, 57, 0, 0, 1, 12, 1, 1, 12, 12]"
W24mQphimwTZbEfmH,"[1, 7]",[15]
6FPibhhknjPKQkXuK,[],[]
8K4ZndhPoRtCy9M84,[],[]
9ATEjr7qK9M9ixJxN,[],[]
3rfpY59xJk44TFjpk,[],[]
mk5AxQYbEse6jJgvo,[],[23]
FeSYF8bM2FkJaNcGd,[],[]
zenSN6hBWwnbX5kmy,[],[]
R7v8k3BLFkSj45zxw,"[1244, 1244, 0, 1244, 0]",[]
SpZdNQyx7oCRKvqca,"[155, 3]",[]
EfBeyyoxbcr4sxMrT,"[13, 4, 1]","[33, 12, 8, 2, 16, 18, 38, 78, 1]"
emTw6CaPruaAhgKd3,[],[]
L5XNePkqZ9DKxP6dN,[],"[37, 55, 53, 15, 43, 10]"
fH5PGeYZJax2LbHj8,[],[]
AHJ4Q6WP79j6uQgJH,"[2, 11, 12, 0, 21, 1, 10, 0, 6, 2, 12, 1, 25, 9, 2, 10]","[36, 6, 2, 1, 9, 36, 0, 1, 2, 1, 7]"
uQ9NdgfufMBuwAZjv,[],[]
Ppy7AQ7JjzGAqLb5q,[],[]
x4CD5anXbiF5huE25,[],"[2, 34, 10, 11, 15]"
zRymNBdH5F2DEpJJt,[],[]
Mwncyj4ReKjBpSE8C,[2],"[37, 39, 2, 0, 0, 0, 55, 25, 0]"
qxCPdKSGdgy8KWsd9,"[10, 2, 10]","[35, 7, 0, 0, 0, 13, 0, 0, 0, 1, 0]"
LZxsgyoQwR3KBPZmp,[],[]
EYRbhPnvoDmzvXgHw,"[9, 0, 6, 1]","[36, 1, 1, 2, 15, 24]"
Bi5HbvPTTeHN9Enza,[],[]
7ZZxNEyQ2akd5EWmP,[],[]
AfGAfaoYm5TWRFNbq,"[1, 7, 7, 13, 10, 10]","[35, 1, 20, 1, 16, 3, 7, 8, 22, 22, 4]"
RDu5yptBvFjjmWQMm,"[2, 0, 0, 34, 0, 7, 0, 0, 2, 6, 4, 29]","[2, 11, 20, 2, 0, 0, 0, 14, 4, 4, 6, 0, 1, 27, 0, 0, 4, 12, 2, 16, 1, 37, 2, 69, 0]"
cHtj4A3K7HtRerZqp,[],[]
8GMHAs8zr4HQ4EniS,[],"[33, 0, 37, 1, 2, 0, 1, 1, 45, 51, 28, 21, 12, 16, 1]"
RgqFxoAvf4EXmf4i6,[],"[36, 140, 6, 110, 22, 1]"
u2zPo7hsqKQ2FES5c,"[0, 7]","[34, 35, 0]"
GrRYMyFYQs9muHjAm,"[6, 11]",[35]
La6kemfQQ8Kafj6h5,"[0, 11, 192, 2, 2, 184, 0, 12, 0, 0, 12, 0, 0]",[]
dttMLuiDrDqLFhdAk,[],"[36, 61, 83]"
ePqJZhsEoonBK3mBr,[],[]
KuHS9CgxYtfqXFmTk,"[1, 2, 4]","[37, 8, 62]"
HNPJFKpXFJjDT4K4s,[3],"[35, 0, 1, 47, 0, 0, 0, 0, 9, 13, 7, 11, 14, 11]"
egRf6HpjpDT8XzHQb,[],[]
YpPiC6H2F3hqSgcKQ,[],[]
qkyPLdpTQKjSRsLCZ,[],[]
N38PR8RJxKptrvQzg,"[4, 0, 1, 21, 2]","[19, 10, 2, 19]"
n33acXBJKduw3Rxfn,[],[]
R9DmT3GpETsNyeumb,[3],"[16, 18, 36]"
KsX6w7eGrHZMP6JiJ,"[2, 13, 18, 2, 28, 4, 0, 22, 0, 13, 2, 10]","[12, 2, 24, 4, 5, 5, 6, 6, 2, 15, 2, 4, 13, 9, 14, 53, 10, 73, 12, 0, 2, 27, 20, 2]"
SNqzzKjeeXPDQtmQt,"[0, 19, 24, 8]","[14, 34]"
3TKeaiMihFv47beSx,[],"[12, 14, 18, 21, 26]"
FMhR8Ax9hL4wcqARp,[],[]
bWdr4cHysvtA4LewG,[],[0]
C7GYaBECvBdRabjJH,[],[]
fKiNSdPSo4kNafMt2,[],[]
YpTjDLTftJqPJKzam,"[4, 8, 15, 15, 18, 16, 9, 10, 17, 16, 2, 4, 4, 22, 16, 5, 20, 16, 9, 2, 1, 10, 4, 1, 2, 1, 12, 4, 1, 43, 16, 18, 48, 24, 0, 3, 21, 19]","[16, 15, 25, 0, 28, 17, 21, 2, 1, 1, 1, 35, 42, 22, 16, 18, 0, 18, 0, 29, 0, 12, 15, 0, 0, 13, 13, 8, 0, 5, 22, 2, 5, 47, 2, 5, 0, 0, 0, 61, 16, 14, 52, 16, 26, 19, 11, 24, 26, 0, 0, 0]"
bTkPs89C4NBzhNcmq,[],"[41, 237, 21, 33, 40, 36, 43, 0, 52, 15, 9, 17, 58, 1, 1, 40, 25, 23, 38, 51, 18, 49, 30, 47, 2, 55, 29, 20]"
NKBLQsgEuoYvNi6qL,[],[]
W9vGWBLAPYfmFGCTK,[],"[9, 8, 8, 0]"
sEer8zPoSqMcgDJax,[],[]
